STUDY_ID,INCLUDE,X1,bibtype,abstract,author,isbn,journal,keywords,pages,title,url,volume,year,number,annote,doi,edition,language,pmid,ROUND1INC,ROUND1REV,ROUND2INC,ROUND2REV,REVIEWERS,FT_REV,DOWNLOADED,REASON,NOTES
10036,YES,Kamboj2011,Article,"Recent surveillance from US hospitals shows that more than 99.5{\%} of vancomycin-resistant enterococci (VRE) isolates remain susceptible to daptomycin. This report describes emergence of daptomycin-resistant VRE at a major cancer center. The percentage of patients with daptomycin-resistant VRE bacteremia increased from 3.4{\%} in 2007 to 15.2{\%} in 2009 ([Formula: see text]). Without susceptibility data, empiric daptomycin therapy for VRE infections should be used with caution.",M Kamboj and N Cohen and K Gilhuley and N E Babady and S K Seo and K A Sepkowitz,0899-823x,Infect Control Hosp Epidemiol,"*Drug Resistance, Multiple, Bacterial,Adult,Aged,Aged, 80 and over,Anti-Bacterial Agents/*therapeutic use,Bacteremia/complications/drug therapy,Child,Daptomycin/*therapeutic use,Enterococcus faecium/*drug effects/isolation {\&} pur,Female,Gram-Positive Bacterial Infections/complications/*,Humans,Male,Microbial Sensitivity Tests,Middle Aged,Neoplasms/complications,Vancomycin Resistance",391--394,{Emergence of daptomycin-resistant VRE: experience of a single institution},NA,32,2011,4,"1559-6834
Kamboj, Mini
Cohen, Nina
Gilhuley, Kathleen
Babady, N Esther
Seo, Susan K
Sepkowitz, Kent A
K23 AI083880/AI/NIAID NIH HHS/United States
K23AI083880/AI/NIAID NIH HHS/United States
Journal Article
Research Support, N.I.H., Extramural
United States
Infect Control Hosp Epidemiol. 2011 Apr;32(4):391-4. doi: 10.1086/659152.",10.1086/659152,4/5/2011,eng,21460492,MAYBE,Brooke,YES,Nchedo,Nchedo,Zach,yes,,
10049,MAYBE,Kamolvit2015,Article,"An IMP-4-producing Acinetobacter pittii strain coproducing oxacillinases was isolated from a leg wound of a 67-year-old female patient. Identification to the species level by rpoB and gyrB sequencing and multiplex-PCR-based analysis revealed that the isolate was A. pittii. Whole-genome sequencing of this A. pittii isolate determined the presence of blaOXA-96, blaCARB-2, and a novel blaOXA-421 gene. The position of this novel blaOXA-421 gene was similar to that of blaOXA-51 in A. baumannii, downstream of the phosphinothricin N-acetyltransferase gene and upstream of fxsA in the chromosome. This A. pittii isolate was found to belong to sequence type 119 (ST119). Here, we report the first isolation of IMP-4-producing A. pittii ST119 with a novel blaOXA-421 gene from a patient in Australia and characterize its draft genome.",W Kamolvit and P Derrington and D L Paterson and H E Sidjabat,"1098-660X
0095-1137",Journal of Clinical Microbiology,"Acinetobacter,Acinetobacter pittii,Australia,CARB 2 gene,Clostridium difficile infection,DNA sequence,IMP 4 gene,OXA 421 gene,OXA 51 gene,OXA 96 gene,aged,amikacin,antibiotic resistance,antibiotic sensitivity,article,bacterial gene,bacterial genome,bacterial strain,bacterium identification,bacterium isolate,bacterium isolation,carbapenem,case report,cefepime,cefotaxime,cefoxitin,ceftazidime,ceftriaxone,cefuroxime,ciprofloxacin,colistin,colon resection,cotrimoxazole,debridement,diabetic patient,doripenem,ertapenem,falling,female,gene identification,gentamicin,human,human tissue,imipenem,leg amputation,mass spectrometer,medical history,meropenem,minimum inhibitory concentration,minocycline,multiplex polymerase chain reaction,netilmicin,nonhuman,piperacillin,piperacillin plus tazobactam,sultamicillin,tetracycline,tibia fracture,tigecycline,timentin,tobramycin",727--730,"{A case of IMP-4-, OXA-421-, OXA-96-, and CARB-2-producing acinetobacter pittii sequence type 119 in Australia}",http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L601778315 http://dx.doi.org/10.1128/JCM.02726-14 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=1098660X{\&}id=doi:10.1128{\%}2FJCM.02726-14{\&}atitle=A+case+of+IMP-4-{\%}2C+OXA-,53,2015,2,NA,NA,NA,NA,NA,YES,Cale,NO,Mushtaq,Zach,Zach,yes,,
10117,MAYBE,Kaore2014,Article,Roseomonas are nonfermenting opportunistic Gram-negative bacilli belonging to the newly established genus of Roseomonas. The clinical experience with the species is limited and is difficult to diagnose because of limited expertise and lack of commercially available identification kits with any of the automated systems. This is a first ever reported case of secondary bacterial infection due to Roseomonas genomospecies 6 in a patient of pulmonary tuberculosis from the Indian subcontinent.,N M Kaore and Z Khan and A R Aher and V K Ramnani,"0974-598X
0970-2113",Lung India,"Gram negative bacterium,Gram negative infection,Roseomonas genomospecies 6,Roseomonas infection,adult,amikacin,antibiotic resistance,antibiotic sensitivity,antibiotic therapy,article,case report,cefoperazone plus sulbactam,ceftazidime,coughing,human,imipenem,levofloxacin,lung tuberculosis,male,piperacillin,piperacillin plus tazobactam,short course therapy,sputum analysis,sultamicillin,thorax radiography,tobramycin,tuberculostatic agent",289--292,{Community acquired Roseomonas infection in a pre-existing Tubercular lung lesion},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L373751764 http://dx.doi.org/10.4103/0970-2113.135785 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=0974598X{\&}id=doi:10.4103{\%}2F0970-2113.135785{\&}atitle=Community+acquir,31,2014,3,NA,NA,NA,NA,NA,NO,Cale,MAYBE,Zach,Mushtaq,Zach,yes,,
10221,MAYBE,Kassis-Chikhani2006,Article,"OBJECTIVES: We studied eight imipenem-resistant isolates of Klebsiella pneumoniae involved in an outbreak in a French teaching hospital. METHODS: The eight isolates were recovered from clinical specimens or rectal swabs. Antibiotic susceptibilities were determined using standard agar diffusion and dilution methods including synergy tests. PFGE was used to study the relatedness of isolates. Genes encoding beta-lactamases were characterized by transfer assays, specific amplification and cloning. RESULTS: The eight isolates were closely related by PFGE analysis and highly related to a K. pneumoniae strain from Greece. They were highly resistant to beta-lactams, including aztreonam and imipenem (MIC {\textgreater} or =32 mg/L), and were positive by the imipenem-EDTA disc synergy test. Isolates were also resistant to aminoglycosides, newer quinolones and sulfamethoxazole, and showed an intermediate level of resistance to tetracycline. VIM-1 and SHV-5 beta-lactamases were revealed in all isolates by PCR. The analysis of plasmid contents of Escherichia coli DH10B electroporants expressing the VIM-1 beta-lactamase or the SHV-5 beta-lactamase confirmed that the two enzymes were coded by two different plasmids. The bla(VIM-1) gene was part of a class 1 integron that also included aac6, dhfrI and aadA genes and was similar to those reported from strains isolated in Greece. CONCLUSIONS: This study confirms the potential risk of spread of multiresistant bacteria with international transfer of patients.",N Kassis-Chikhani and D Decré and V Gautier and B Burghoffer and F Saliba and D Mathieu and D Samuel and D Castaing and J C Petit and E Dussaix and G Arlet and D Decre and V Gautier and B Burghoffer and F Saliba and D Mathieu and D Samuel and D Castaing and J C Petit and E Dussaix and G Arlet,"0305-7453
1460-2091",Journal of Antimicrobial Chemotherapy,",*Disease Outbreaks,Anti-Bacterial Agents/*pharmacology,Bacterial/*genetics,Bacterial/genetics,Conjugation,Cross Infection/epidemiology/*microbiology,DNA,Drug Resistance,Electrophoresis,Enterobacteriaceae infection,Escherichia coli,Escherichia coli/enzymology/genetics,France,Gel,Genetic,Hospitals,Humans,Klebsiella Infections/epidemiology/*microbiology,Klebsiella pneumoniae,Klebsiella pneumoniae/*enzymology/genetics/isolati,Microbial Sensitivity Tests,Multiple,Pulsed-Field,University,agar diffusion,aminoglycoside antibiotic agent,antibiotic resistance,antibiotic sensitivity,article,aztreonam,bacterial gene,bacterial strain,bacterium isolate,bacterium isolation,beta lactam antibiotic,beta lactamase,beta-Lactamases/*genetics,ciprofloxacin,clavulanic acid,controlled study,cotrimoxazole,dilution,edetic acid,epidemic,gene amplification,gene expression,gentamicin,human,imipenem,infection risk,integron,minimum inhibitory concentration,molecular cloning,multidrug resistance,nonhuman,nucleotide sequence,patient transport,plasmid,polymerase chain reaction,pulsed field gel electrophoresis,quinoline derived antiinfective agent,strain difference,sulfamethoxazole,tazobactam,tetracycline,university hospital",142--145,{First outbreak of multidrug-resistant Klebsiella pneumoniae carrying blaVIM-1 and blaSHV-5 in a French University Hospital},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L43057072 http://dx.doi.org/10.1093/jac/dki389 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=03057453{\&}id=doi:10.1093{\%}2Fjac{\%}2Fdki389{\&}atitle=First+outbreak+of+multidrug,57,2006,1,"From Duplicate 1 (First outbreak of multidrug-resistant Klebsiella pneumoniae carrying blaVIM-1 and blaSHV-5 in a French university hospital - Kassis-Chikhani, N; Decre, D; Gautier, V; Burghoffer, B; Saliba, F; Mathieu, D; Samuel, D; Castaing, D; Petit, J C; Dussaix, E; Arlet, G)

Kassis-Chikhani, Najiby
Decre, Dominique
Gautier, Valerie
Burghoffer, Beatrice
Saliba, Faouzi
Mathieu, Daniele
Samuel, Didier
Castaing, Denis
Petit, Jean-Claude
Dussaix, Elisabeth
Arlet, Guillaume
Journal Article
Research Support, Non-U.S. Gov't
England
J Antimicrob Chemother. 2006 Jan;57(1):142-5. Epub 2005 Nov 10.",10.1093/jac/dki389,11/15/2005,eng,16284103,YES,Erica,MAYBE,Zach,Zach,Zach,yes,,
10648,MAYBE,Kim2013h,Article,"INTRODUCTION: The standard triple therapy which was combined with proton pump inhibitor (PPI), amoxicillin and clarithromycin was widely used for Helicobacter pylori (H. pylori) infection in Korea. However, the recent trend of the eradication rates in H. pylori using first-line triple therapy has been infrequently reported. AIMS{\&}METHODS: The aims of this study were to evaluate the trend of the H. pylori eradication rates in single center during recent six years and to identify the risk factors relating the failure of eradication therapy. From January 2007 to December 2012, H. pylori eradication rates in 1168 patients who diagnosed with H. pylori infection and received 7 days triple therapy were investigated according to years, demographic and clinical factors retrospectively. H. pylori eradication was confirmed by 13C-urea breath test, rapid urease test or histopathological examination at least 4 weeks after the completion of triple therapy. RESULTS: The overall H. pylori eradication rate was 84.5{\%}. The annual eradication rates from the year 2007 to 2012 were 91.9{\%}, 89.1{\%}, 85.5{\%}, 84.3{\%}, 84.5{\%} and 79.0{\%} consecutively by per-protocol analysis. The eradication rate in first-line triple therapy was decreased during the recent six years (p = 0.024). Multivariate analysis showed that female (OR 1.55; 95{\%} CI 1.02-2.36) and smoking (OR 1.60; 95{\%} CI 1.03-2.48) were associated with the failure of H. pylori eradication therapy. CONCLUSION: The effect of first-line triple therapy for H. pylori infection has decreased during recent six years, which suggests that the antibiotic resistant H. pylori has increased against the therapy based on the combination of PPI, amoxicillin and clarithromycin. Therefore, other variable first-line therapies might be considered for H. pylori eradication in the near future.",S E Kim and M I Park and S J Park and W Moon and Y J Choi and J H Cheon and H J Kwon and K H Ku and C H Yoo,2050-6406,United European Gastroenterology Journal,"European,Helicobacter infection,Helicobacter pylori,Korea,amoxicillin,antibiotic agent,clarithromycin,eradication therapy,examination,female,gastroenterology,human,infection,multivariate analysis,patient,proton pump inhibitor,pylorus,rapid urease test,risk factor,smoking,therapy,urea breath test,urea c 13",A424,{The trend of eradication rate of first-line the trend in the eradication rates of first-line therapy for helicobacter pylori infection and risk factors of eradication therapy},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L72264259 http://dx.doi.org/10.1177/2050640613502900 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=20506406{\&}id=doi:10.1177{\%}2F2050640613502900{\&}atitle=The+trend+of+erad,1,2013,1,NA,NA,NA,NA,NA,MAYBE,Erica,MAYBE,Mushtaq,Mushtaq,Zach,no,could not get full-text in English,
10663,MAYBE,Kim2012k,Article,NA,S Y Kim and M S Kim and H E Chang and J J Yim and J H Lee and S H Song and K U Park and J Song and E C Kim,"1080-6040
1080-6059",Emerging Infectious Diseases,"DNA 16S,Mycobacterium,Mycobacterium avium,Mycobacterium conceptionense,Mycobacterium conceptionense infection,Mycobacterium fortuitum,Mycobacterium intracellulare,Mycobacterium smegmatis,Mycobacterium tuberculosis,South Korea,Streptococcus pneumoniae,aged,amikacin,analytic method,antibiotic resistance,antibiotic sensitivity,antiinfective agent,azithromycin,blood culture,case report,cefuroxime,ciprofloxacin,clarithromycin,computer assisted tomography,disease severity,doxycycline,ethambutol,female,fever,hospital admission,human,imipenem,isoniazid,letter,levofloxacin,lung lesion,lung tuberculosis,lymphadenopathy,male,medical history,melting curve analysis,multiplex polymerase chain reaction,mycobacteriosis,mycobacterium farcinogenes,restriction fragment length polymorphism,rifampicin,sequence analysis,sequence homology,sputum culture,thorax pain",174--176,{Pulmonary infection caused by Mycobacterium conceptionense},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L364191223 http://dx.doi.org/10.3201/eid1801.110251 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=10806040{\&}id=doi:10.3201{\%}2Feid1801.110251{\&}atitle=Pulmonary+infection+,18,2012,1,NA,NA,NA,NA,NA,NO,Cale,MAYBE,Zach,Mushtaq,Zach,yes,,
10823,YES,Ko2013a,Article,"Although pandemic community-associated (CA-) methicillin-resistant Staphylococcus aureus (MRSA) ST30 clone has successfully spread into many Asian countries, there has been no case in Korea. We report the first imported case of infection caused by this clone in a Korean traveler returning from the Philippines. A previously healthy 30-yr-old Korean woman developed a buttock carbuncle while traveling in the Philippines. After coming back to Korea, oral cephalosporin was given by a primary physician without any improvement. Abscess was drained and MRSA strain isolated from her carbuncle was molecularly characterized and it was confirmed as ST30-MRSA-IV. She was successfully treated with vancomycin and surgery. Frequent international travel and migration have increased the risk of international spread of CA-MRSA clones. The efforts to understand the changing epidemiology of CA-MRSA should be continued, and we should raise suspicion of CA-MRSA infection in travelers with skin infections returning from CA-MRSA-endemic countries.",J Ko and D R Chung and S Y Park and J Y Baek and S H Kim and C I Kang and K R Peck and N Y Lee and J H Song,1011-8934,J Korean Med Sci,"Adult,Bacterial Toxins/metabolism,Carbuncle,Carbuncle/microbiology,Cephalosporins/therapeutic use,Community-Acquired Infections,Community-Acquired Infections/drug therapy/microbi,Exotoxins/metabolism,Female,Humans,Leukocidins/metabolism,Methicillin Resistance,Methicillin-Resistant Staphylococcus aureus/*isola,Philippines,Republic of Korea,Staphylococcal Skin Infections/*drug therapy/surge,Staphylococcus aureus,Travel,Vancomycin/therapeutic use",1100--1102,{First imported case of skin infection caused by PVL-positive ST30 community-associated methicillin-resistant Staphylococcus aureus clone in a returning Korean traveler from the Philippines},NA,28,2013,7,"1598-6357
Ko, Jaehoon
Chung, Doo Ryeon
Park, So Yeon
Baek, Jin Yang
Kim, So Hyun
Kang, Cheol-In
Peck, Kyong Ran
Lee, Nam Yong
Song, Jae-Hoon
Case Reports
Journal Article
Korea (South)
J Korean Med Sci. 2013 Jul;28(7):1100-2. doi: 10.3346/jkms.2013.28.7.1100. Epub 2013 Jul 3.",10.3346/jkms.2013.28.7.1100,7/16/2013,eng,23853497,YES,Allison,YES,Nchedo,Nchedo,Zach,yes,,
10843,YES,Kobayashi2016a,Article,"Background: Cupriavidus gilardii is an aerobic, Gram-negative, glucose-nonfermenting rod that was first identified in 1999. Because of the difficulty in accurate species identification of C. gilardii, there are few case reports of infection caused by this organism. In previous reports, C. gilardii has been characterized as an organism with low pathogenicity that causes opportunistic infections. Case presentation: We encountered a case of pacemaker-associated bloodstream infection caused by C. gilardii in a 90-year old woman without obvious immunodeficiency. We identified the isolates as C. gilardii by sequencing of the 16S rRNA gene. The patient was treated with removal of the lead and administration of antimicrobial agents. Because of the acquisition of antibiotic resistance during antibiotic treatment, the antimicrobial agent was changed during the course of treatment. Conclusions: To our knowledge, this is the first report of an infection caused by this organism in a patient without obvious immunodeficiency. Although the true pathogenicity of C. gilardii is unclear, the possibility that it exerts pathogenicity not only in persons with immunodeficiency but also in immunocompetent persons is suggested.",T Kobayashi and I Nakamura and H Fujita and A Tsukimori and A Sato and S Fukushima and K Ohkusu and T Matsumoto,1471-2334,BMC Infectious Diseases,"Cupriavidus,Cupriavidus gilardii,Gram negative infection,RNA 16S,RNA gene,add on therapy,aged,amikacin,antibiotic resistance,antibiotic therapy,antiinfective agent,article,aztreonam,bacterial virulence,bacterium identification,bacterium isolate,bloodstream infection,case report,cefepime,ceftazidime,cilastatin plus imipenem,ciprofloxacin,cotrimoxazole,device infection,drug substitution,female,gene sequence,gentamicin,human,immunocompetence,implanted heart pacemaker,levofloxacin,meropenem,minocycline,piperacillin,piperacillin plus tazobactam,sultamicillin,very elderly,virus gene",NA,{First case report of infection due to Cupriavidus gilardii in a patient without immunodeficiency: A case report},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L612249194 http://dx.doi.org/10.1186/s12879-016-1838-y http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=14712334{\&}id=doi:10.1186{\%}2Fs12879-016-1838-y{\&}atitle=First+case+rep,16,2016,1,NA,NA,NA,NA,NA,NO,Erica,MAYBE,Mushtaq,Ayomide,Zach,yes,,
11163,MAYBE,Kuan2015,Article,"The outbreak of extensively drug-resistant tuberculosis (XDR-TB) has become an increasing problem in many TB-burdened countries. The underlying drug resistance mechanisms, including the genetic variation favored by selective pressure in the resistant population, are partially understood. Recently, the first case of XDR-TB was reported in Malaysia. However, the detailed genotype family and mechanisms of the formation of multiple drugs resistance are unknown. We sequenced the whole genome of the UM 1072388579 strain with a 2-kb insert-size library and combined with that from previously sequenced 500-bp-insert paired-end reads to produce an improved sequence with maximal sequencing coverage across the genome. In silico spoligotyping and phylogenetic analyses demonstrated that UM 1072388579 strain belongs to an ancestral-like, non-Beijing clade of East Asia lineage. This is supported by the presence of a number of lineage-specific markers, including fadD28, embA, nuoD and pks7. Polymorphism analysis showed that the drug-susceptibility profile is correlated with the pattern of resistance mutations. Mutations in drug-efflux pumps and the cell wall biogenesis pathway such as mmpL, pks and fadD genes may play an important role in survival and adaptation of this strain to its surrounding environment. In this work, fifty-seven putative promoter SNPs were identified. Among them, we identified a novel SNP located at -4 T allele of TetR/acrR promoter as an informative marker to recognize strains of East Asian lineage. Our work indicates that the UM 1072388579 harbors both classical and uncommon SNPs that allow it to escape from inhibition by many antibiotics. This study provides a strong foundation to dissect the biology and underlying resistance mechanisms of the first reported XDR M. tuberculosis in Malaysia.",C S Kuan and C L Chan and S M Yew and Y F Toh and J S Khoo and J Chong and K W Lee and Y C Tan and W Y Yee and Y F Ngeow and K P Ng,1932-6203,PLoS ONE,"Antitubercular Agents/therapeutic use,Drug Resistance, Multiple, Bacterial/*genetics,Extensively Drug-Resistant Tuberculosis/genetics/*,Gene Expression Profiling,Genome, Bacterial,Humans,Malaysia,Male,Microbial Sensitivity Tests,Middle Aged,Mycobacterium tuberculosis/*genetics/isolation {\&} p,Phylogeny,Polymorphism, Single Nucleotide",e0131694,{Genome Analysis of the First Extensively Drug-Resistant (XDR) Mycobacterium tuberculosis in Malaysia Provides Insights into the Genetic Basis of Its Biology and Drug Resistance},NA,10,2015,6,"1932-6203
Kuan, Chee Sian
Chan, Chai Ling
Yew, Su Mei
Toh, Yue Fen
Khoo, Jia-Shiun
Chong, Jennifer
Lee, Kok Wei
Tan, Yung-Chie
Yee, Wai-Yan
Ngeow, Yun Fong
Ng, Kee Peng
Journal Article
Research Support, Non-U.S. Gov't
United States
PLoS One. 2015 Jun 25;10(6):e0131694. doi: 10.1371/journal.pone.0131694. eCollection 2015.",10.1371/journal.pone.0131694,6/26/2015,eng,26110649,MAYBE,Cale,NO,Mushtaq,Zach,Zach,yes,,
11179,MAYBE,Kudinha2013,Article,"The recent emergence of multidrug-resistant Escherichia coli sequence type 131 (ST131) has coincided with an increase in general antibiotic resistance of E. coli, suggesting that ST131 has a contributing role in resistance. However, there is little information about the contribution of ST131 to different clinical syndromes or the basis for its impressive emergence and epidemic spread. To investigate this, we studied 953 E. coli isolates from women of reproductive age in the central west region of New South Wales, Australia, including 623 urinary isolates from patients with cystitis (cystitis isolates) (n = 322) or pyelonephritis (pyelonephritis isolates) (n = 301) and 330 fecal isolates from healthy controls. The characteristics studied included ST131 clonal group status, resistance to different antibiotics, presence of virulence factor (VF) genes, and biofilm production. As expected, fecal isolates differed significantly from urinary (cystitis and pyelonephritis) isolates in most of the studied characteristics. Antibiotic resistance was significantly more common in ST131 than in non-ST131 isolates. Both antibiotic resistance and ST131 were more common in pyelonephritis than cystitis isolates and least so among fecal isolates. Within each source group, individual VF genes were more prevalent and VF scores were higher for ST131 than for non-ST131 isolates. For ST131 only, the prevalences of most individual VF genes and VF scores were the lowest in the fecal isolates, higher in the cystitis isolates, and highest in the pyelonephritis isolates. Biofilm production was strongly associated with ST131 status and antibiotic resistance. These results clarify the distribution of the ST131 clonal group and its epidemiological associations in our region and suggest that it exhibits both enhanced virulence and increased antibiotic resistance compared with those of other urinary tract infection (UTI) and fecal E. coli isolates from women of reproductive age.",T Kudinha and J R Johnson and S D Andrew and F Kong and P Anderson and G L Gilbert,0095-1137,J Clin Microbiol,"*Drug Resistance, Bacterial,Adolescent,Adult,Biofilms/growth {\&} development,Escherichia coli Infections/epidemiology/*microbio,Escherichia coli/classification/*drug effects/gene,Female,Genotype,Humans,Microbial Sensitivity Tests,Middle Aged,Molecular Epidemiology,Molecular Typing,New South Wales/epidemiology,Prevalence,Prospective Studies,Urinary Tract Infections/*microbiology,Virulence Factors/genetics,Young Adult",3270--3276,{Escherichia coli sequence type 131 as a prominent cause of antibiotic resistance among urinary Escherichia coli isolates from reproductive-age women},NA,51,2013,10,"1098-660x
Kudinha, Timothy
Johnson, James R
Andrew, Scott D
Kong, Fanrong
Anderson, Peter
Gilbert, Gwendolyn L
I01 CX000192/CX/CSRD VA/United States
Journal Article
Research Support, U.S. Gov't, Non-P.H.S.
United States
J Clin Microbiol. 2013 Oct;51(10):3270-6. doi: 10.1128/JCM.01315-13. Epub 2013 Jul 24.",10.1128/jcm.01315-13,7/26/2013,eng,23885001,MAYBE,Jake,MAYBE,Brooke,Brooke,Zach,yes,,
11233,YES,Kumar2013b,Article,"Liver abscesses are infectious, space occupying lesions in the liver, the two most common abscesses being pyogenic and amoebic. A pyogenic liver abscess (PLA) is a rare condition with a reported incidence of 20 per 100 000 hospital admissions in the western population. The right lobe of the liver is the most common site in both types of liver abscess. Clinical presentation is elusive with complaints of fever, right upper quadrant pain in the abdomen and hepatomegaly with or without jaundice. The aetiology of PLA has changed in the past few decades and may be of biliary, portal, arterial or traumatic origin, but many cases are still cryptogenic. The most common organisms causing PLA are Gram-negative aerobes, especially Escherichia coli and Klebsiella pneumoniae. Studies have shown a high degree of antimicrobial susceptibility of isolated organism resulting in an overall lower mortality in PLA. Here, we present a case of PLA caused by multidrug-resistant Citrobacter freundii, which is an unusual organism to be isolated.",P Kumar and S Ghosh and D Rath and A K Gadpayle,1757-790x,BMJ Case Reports,",Anti-Bacterial Agents/therapeutic use,Citrobacter freundii,Citrobacter/*isolation {\&} purification,Contrast Media,Enterobacteriaceae Infections/drug therapy/*microb,Humans,Interventional,Liver Abscess/drug therapy/*microbiology,Male,Middle Aged,Radiography,Thienamycins/therapeutic use,Thoracic,Tomography,X-Ray Computed,abdominal pain,adult,alcoholism,alkaline phosphatase,alkaline phosphatase blood level,amikacin,antibiotic agent,antibiotic resistance,article,atelectasis,aztreonam,bacterial growth,case report,ceftriaxone,ciprofloxacin,clinical feature,cotrimoxazole,coughing,disease duration,fever,hepatomegaly,human,liver abscess,male,meropenem,metronidazole,multidrug resistance,piperacillin plus tazobactam,pleura effusion,pneumonia,priority journal,thorax pain,thorax radiography,treatment response",NA,{Multidrug resistant citrobacter: An unusual cause of liver abscess},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L369038013 http://dx.doi.org/10.1136/bcr-2013-008714 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=1757790X{\&}id=doi:10.1136{\%}2Fbcr-2013-008714{\&}atitle=Multidrug+resistan,2013,2013,NA,"From Duplicate 2 (Multidrug resistant citrobacter: an unusual cause of liver abscess - Kumar, P; Ghosh, S; Rath, D; Gadpayle, A K)

1757-790x
Kumar, Prabhat
Ghosh, Soumik
Rath, Deepak
Gadpayle, A K
Case Reports
Journal Article
England
BMJ Case Rep. 2013 Apr 22;2013. pii: bcr2013008714. doi: 10.1136/bcr-2013-008714.",10.1136/bcr-2013-008714,4/24/2013,eng,23608848,YES,Erica,YES,Nchedo,Nchedo,Zach,yes,,
11356,YES,Labarca2014,Article,"We report here the first identification of the worldwide spread of Klebsiella pneumoniae carbapenemase-2-producing and carbapenem-resistant K. pneumoniae clone ST258 in Turkey, a country where the distantly-related carbapenemase OXA-48 is known to be endemic. Worryingly, this isolate was also resistant to colistin, now considered to be the last-resort antibiotic for carbapenem-resistant isolates.",J Labarca and L Poirel and M Özdamar and S Turkoglü and E Hakko and P Nordmann,2052-2975,New Microbes and New Infections,"Gram negative sepsis,Klebsiella pneumoniae,Klebsiella pneumoniae carbapenemase 2,Klebsiella pneumoniae infection,Turkey (republic),aged,aminoglycoside antibiotic agent,antibiotic sensitivity,bacterial gene,bacterium identification,blaOXA 48 carbapenemase gene,carbapenem resistant Enterobacteriaceae,carbapenemase,carbapenemase producing Enterobacteriaceae,case report,cefepime,chloramphenicol,colistin,cotrimoxazole,disk diffusion,epsilometer test,ertapenem,female,hospital acquired pneumonia,human,imipenem,letter,meropenem,minimum inhibitory concentration,molecular cloning,multilocus sequence typing,multiple organ failure,nitrofurantoin,nonhuman,polymerase chain reaction,priority journal,pulsed field gel electrophoresis,quinoline derived antiinfective agent,tigecycline,tracheal aspiration procedure,unclassified drug,very elderly",50--51,"{KPC-producing Klebsiella pneumoniae, finally targeting Turkey}",http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L601972340 http://dx.doi.org/10.1002/nmi2.42 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=20522975{\&}id=doi:10.1002{\%}2Fnmi2.42{\&}atitle=KPC-producing+Klebsiella+pneumonia,2,2014,2,NA,NA,NA,NA,NA,YES,Cale,YES,Erica,Erica,Zach,yes,,
