STUDY_ID,INCLUDE,X1,bibtype,abstract,author,isbn,journal,keywords,pages,title,url,volume,year,number,annote,doi,edition,language,pmid,ROUND1INC,ROUND1REV,ROUND2INC,ROUND2REV,REVIEWERS,FT_REV,DOWNLOADED

6655,MAYBE,Frasson2012,Article,"An extremely drug-resistant Klebsiella pneumoniae isolate, sequence type ST101, was isolated from a patient in Italy. We describe antibiotic treatment, measures to clear and contain the infection, and a complete sequence analysis of a novel large plasmid, pKPN101-IT, harboring the bla(KPC-2) gene and arising from the threatening recombination of different worldwide-distributed backbones.",I Frasson and E Lavezzo and E Franchin and S Toppo and L Barzon and A Cavallaro and S N Richter and G Palu and G PalÕ_a,0095-1137,J Clin Microbiol,",*Drug Resistance,Anti-Bacterial Agents/*administration {\&} dosage/pha,Bacterial,Bacterial/chemistry/genetics,DNA,Humans,Infection Control/*methods,Italy,Klebsiella Infections/*drug therapy/*microbiology,Klebsiella pneumoniae,Klebsiella pneumoniae/*drug effects/enzymology/gen,Male,Middle Aged,Molecular Sequence Data,Multiple,Plasmids,Sequence Analysis,Vitek,adult,analytical equipment,antibiotic sensitivity,antibiotic therapy,article,bacterial colonization,bacterial gene,bacterial meningitis,bacterial strain,bacterium identification,bacterium isolate,beta lactamase TEM 1,beta-Lactamases/genetics/*secretion,bla KPC 2 gene,bla TEM 1 gene,case report,colistin,controlled study,cotrimoxazole,creatinine,creatinine blood level,drug monitoring,genetic recombination,hospital readmission,human,infection control,lung lavage,male,meropenem,multidrug resistance,multilocus sequence typing,nonhuman,nucleotide sequence,piperacillin plus tazobactam,plasmid,polymerase chain reaction,priority journal,rifampicin,sequence analysis,tigecycline,treatment duration,urinalysis",3768--3772,"{Antimicrobial treatment and containment measures for an extremely drug-resistant Klebsiella pneumoniae ST101 isolate carrying pKPN101-IT, a novel fully sequenced bla(KPC-2) plasmid}",http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L365857716 http://dx.doi.org/10.1128/JCM.01892-12 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=00951137{\&}id=doi:10.1128{\%}2FJCM.01892-12{\&}atitle=Antimicrobial+treatment+,50,2012,11,"From Duplicate 2 (Antimicrobial treatment and containment measures for an extremely drug-resistant Klebsiella pneumoniae ST101 isolate carrying pKPN101-IT, a novel fully sequenced bla(KPC-2) plasmid - Frasson, I; Lavezzo, E; Franchin, E; Toppo, S; Barzon, L; Cavallaro, A; Richter, S N; Palu, G)

1098-660x
Frasson, Ilaria
Lavezzo, Enrico
Franchin, Elisa
Toppo, Stefano
Barzon, Luisa
Cavallaro, Antonietta
Richter, Sara N
Palu, Giorgio
Case Reports
Journal Article
Research Support, Non-U.S. Gov't
United States
J Clin Microbiol. 2012 Nov;50(11):3768-72. doi: 10.1128/JCM.01892-12. Epub 2012 Sep 12.",10.1128/jcm.01892-12,9/14/12,eng,22972824,MAYBE,Cale,MAYBE,Erica,Erica,Ayomide,yes


5390,YES,Donaldson2006,Article,NA,A Donaldson and I B Gosbell,0025-729X,Medical Journal of Australia,"Africa,Burundi,C reactive protein,Pseudomonas,Streptococcus pyogenes,adult,antibiotic agent,antibiotic resistance,antibiotic sensitivity,antibiotic therapy,bacterial DNA,bacterial growth,bacterial strain,bacterium identification,case report,cefazolin,chloramphenicol,ciprofloxacin,clindamycin,cotrimoxazole,erythrocyte sedimentation rate,erythromycin,fusidic acid,human,human cell,letter,linezolid,methicillin resistant Staphylococcus aureus,meticillin,multilocus sequence typing,nonhuman,penicillin binding protein 2a,polymerase chain reaction,pseudomonic acid,pus,refugee,rifampicin,soft tissue infection,tetracycline,vancomycin,wound infection",420--421,{An African strain of community methicillin-resistant Staphylococcus aureus in a Burundi refugee [3]},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L43651188 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=0025729X{\&}id=doi:{\&}atitle=An+African+strain+of+community+methicillin-resistant+Staphylococcus+aureus+in+a+Burund,184,2006,8,NA,NA,NA,NA,NA,MAYBE,Cale,YES,Nchedo,Nchedo,Ayomide,yes


1874,MAYBE,Benenson2009,Article,"INTRODUCTION: Enterobacteriaceae are rarely the etiologic agents of endocarditis, with Klebsiella species being especially rare. From the end of 2005, isolates of carbapenem-resistant Klebsiella pneumoniae began to appear in various hospitals across Israel, sensitive only to colistin and gentamicin. We present a case of hospital-acquired endocarditis caused by carbapenem-resistant K. pneumoniae in a young adult. CASE REPORT: An 18-year-old man with 40{\%} full thickness burns developed acute bacterial endocarditis complicated by embolic myocardial infarction. Carbapenem-resistant K. pneumoniae carrying the blaKPC3 gene was isolated from multiple blood cultures. He recovered fully after antibiotic treatment with colistin and gentamicin. CONCLUSIONS: To our knowledge, this is the first reported case of acute bacterial endocarditis caused by carbapenem-resistant K. pneumoniae. The combination of intravenous colistin and gentamicin was effective and resulted in the cure of this patient's endocarditis without the need for surgical intervention.",S Benenson and S Navon-Venezia and Y Carmeli and A Adler and J Strahilevitz and A E Moses and C Block,1201-9712,International Journal of Infectious Diseases,",*beta-Lactam Resistance/genetics,Adolescent,Anti-Bacterial Agents/pharmacology/*therapeutic us,Bacterial Proteins/genetics,Bacterial/*drug therapy/microbiology,Carbapenems/*pharmacology,Colistin/*therapeutic use,Combination,Drug Therapy,Endocarditis,Gentamicins/*therapeutic use,Humans,Klebsiella Infections/drug therapy/microbiology,Klebsiella pneumoniae infection,Klebsiella pneumoniae/*drug effects/enzymology/gen,Male,ST segment elevation,Treatment Outcome,acute heart infarction,adult,amikacin,antibiotic resistance,antibiotic sensitivity,antibiotic therapy,article,bacterial endocarditis,bacterium isolate,beta-Lactamases/genetics,bla kpc3 gene,blood culture,burn,carbapenem,case report,cefepime,cephalosporin derivative,colistin,creatinine,creatinine blood level,drug withdrawal,dyspnea,fever,gene,gentamicin,heart infarction,human,kidney function,leukocyte count,male,mitral valve,piperacillin plus tazobactam,plastic surgery,quinolone derivative,thorax pain,tigecycline,troponin,wound infection",e295--8,{Carbapenem-resistant Klebsiella pneumoniae endocarditis in a young adult. Successful treatment with gentamicin and colistin},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L50466199 http://dx.doi.org/10.1016/j.ijid.2009.01.006 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=12019712{\&}id=doi:10.1016{\%}2Fj.ijid.2009.01.006{\&}atitle=Carbapenem-re,13,2009,5,"From Duplicate 1 (Carbapenem-resistant Klebsiella pneumoniae endocarditis in a young adult. Successful treatment with gentamicin and colistin - Benenson, S; Navon-Venezia, S; Carmeli, Y; Adler, A; Strahilevitz, J; Moses, A E; Block, C)



1878-3511

Benenson, Shmuel

Navon-Venezia, Shiri

Carmeli, Yehuda

Adler, Amos

Strahilevitz, Jacob

Moses, Allon E

Block, Colin

Case Reports

Journal Article

Canada

Int J Infect Dis. 2009 Sep;13(5):e295-8. doi: 10.1016/j.ijid.2009.01.006. Epub 2009 Mar 28.",10.1016/j.ijid.2009.01.006,3/31/09,eng,19329345,MAYBE,Cale,NO,Mushtaq,Zach,Ayomide,yes


1845,MAYBE,Belmonte2010,Article,"AIM OF THE STUDY: The antibiotic resistance of enterobacteriacae knows a worldwide worrying evolution with an increase of the extended spectrum betalactamases (ESBL) that spread into the community. Few publications describe this problem in the Indian Ocean area. The aim of this study is first to identify in Felix Guyon Hospital (Reunion Island) the emergent antibiotics resistance for enterobacteriaceae between 1997/1998 and 2006/2007 periods, at second, to update the prophylactic and therapeutic measures for handling the risk linked to multiresistant enterobacteriaceae in our hospital and third, to assess the risk in Reunion Island and especially at the community level. METHODS: The antibiotic susceptibility of 7814 enterobacteriaceae strains collected among patients, during 1997/1998 and 2006/2007 periods, were analysed as well as the consumption of the third generation cephalosporins, imipenem and fluoroquinolones. RESULTS: Within a span of time of 10 years, an important increase (+57 {\%}) of the resistance prevalence of enterobacteriaceae is observed. The resistance by the ESBL production mechanism is predominant especially for Enterobacter cloacae and Escherichia coli. An important use of broad spectrum antibiotics is correlated with this resistance evolution. CONCLUSION: The emergence of ESBL-producing enterobacteriaceae in our hospital is impairing both therapeutic and health care. It requires a much better control of antibiotics prescriptions and therefore, an important multidisciplinary implication. A proof molecular analysis would allow to evaluate the risk more precisely, especially at the community level.",O Belmonte and D Drouet and J Alba and M P Moiton and B Kuli and N Lugagne-Delpon and C Mourlan and M C Jaffar-Bandjee,0369-8114,Pathol Biol (Paris),"Bacterial Proteins/genetics/metabolism,Cephalosporin Resistance/genetics,Cephalosporinase/genetics/metabolism,Cross Infection/epidemiology/*microbiology,Drug Resistance, Multiple, Bacterial/*genetics,Drug Utilization,Enterobacteriaceae Infections/epidemiology/*microb,Enterobacteriaceae/*drug effects/enzymology/geneti,Fluoroquinolones/pharmacology/therapeutic use,Humans,Imipenem/pharmacology/therapeutic use,Retrospective Studies,Reunion/epidemiology,Substrate Specificity,beta-Lactam Resistance/*genetics,beta-Lactamases/genetics/*isolation {\&} purification",18--24,{[Evolution of Enterobacteriaceae resistance to antibiotics in Reunion Island: emergence of extended-spectrum beta-lactamases]},NA,58,2010,1,"1768-3114

Belmonte, O

Drouet, D

Alba, J

Moiton, M-P

Kuli, B

Lugagne-Delpon, N

Mourlan, C

Jaffar-Bandjee, M-C

English Abstract

Journal Article

France

Pathol Biol (Paris). 2010 Feb;58(1):18-24. doi: 10.1016/j.patbio.2009.07.021. Epub 2009 Oct 27.",10.1016/j.patbio.2009.07.021,10/30/09,fre,19864085,YES,Allison,MAYBE,Zach,Zach,Ayomide,yes


15,MAYBE,Abat2016,Article,"Facklamia hominis is a Gram-positive bacterium that was first isolated from various human samples, excluding abscesses of the scapula. We here report the first scapular abscess infection due to F. hominis, found in Marseille, France. We also reviewed all cases published in the literature.",C Abat and V Garcia and J M Rolain,2052-2975,New Microbes and New Infections,"Facklamia hominis,France,Gram positive bacterium,RNA 16S,abscess,adult,antibiotic resistance,article,case report,ceftriaxone,clindamycin,doxycycline,erythromycin,female,gentamicin,human,matrix assisted laser desorption ionization time o,nonhuman,polymerase chain reaction,priority journal,pristinamycin,rifampicin,scapula abscess,vancomycin",13--14,"{Facklamia hominis scapula abscess, Marseille, France}",http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L607275909 http://dx.doi.org/10.1016/j.nmni.2015.11.003 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=20522975{\&}id=doi:10.1016{\%}2Fj.nmni.2015.11.003{\&}atitle=Facklamia+ho,9,2016,NA,NA,NA,NA,NA,NA,YES,Brooke,NO,Erica,Allison,Ayomide,yes
