STUDY_ID,INCLUDE,X1,bibtype,abstract,author,isbn,journal,keywords,pages,title,url,volume,year,number,annote,doi,edition,language,pmid,ROUND1INC,ROUND1REV,ROUND2INC,ROUND2REV,REVIEWERS,FT_REV,DOWNLOADED,REASON,NOTES
9518,MAYBE,Jain2013b,Article,"INTRODUCTION: Enteric fever is a global public health problem, especially in developing countries. Antimicrobial resistance is a major issue enteric fever management. This study examined current pattern of antimicrobial susceptibility among Salmonella enterica isolates from enteric fever cases at a tertiary care centre in New Delhi, India. METHODOLOGY: Blood cultures from patients with enteric fever during January 2010- July 2012 were processed using the BACTEC automated system. Antimicrobial susceptibility was tested using Kirby Bauer's disc diffusion method and/or Phoenix 100 automated system. RESULTS: Of 344 isolates of Salmonella enterica, 266 (77.3{\%}) were S. Typhi, 77 (22.4{\%}) were S. Paratyphi A, and one (0.3{\%}) was S. Paratyphi B. Resistance to nalidixic acid (NA(R)) (96.7{\%}) was most common, followed by ciprofloxacin (37.9{\%}), and azithromycin (7.3{\%}). Multi-drug resistance was observed only in S. Typhi (3.4{\%}). Among NA(R) strains, 61.8{\%} were sensitive, 11.1{\%} were moderately sensitive, and 23.9{\%} were resistant to ciprofloxacin (0.8{\%}, 57.4{\%}, and 37.9{\%} respectively according to revised CLSI breakpoint criteria for ciprofloxacin). Resistance to third-generation cephalosporin was found in seven (2{\%}) strains of S. enterica. CONCLUSION: Increasing rates of nalidixic acid, fluoroquinolone and azithromycin resistance among S. enterica, particularly in S. Paratyphi A strains, is of concern, as S. Paratyphi A infection is becoming increasingly common and is not prevented by current vaccinations. Our results favour use of cefexime or possibly chloramphenicol as first choice for uncomplicated enteric fever. MICs for third-generation cephalosporins and susceptibility pattern must be closely monitored in view of its emerging resistance among Salmonella enterica.",S Jain and T {Das Chugh},1972-2680,J Infect Dev Ctries,"*Drug Resistance, Bacterial,Adolescent,Adult,Anti-Bacterial Agents/*pharmacology,Blood/*microbiology,Child,Child, Preschool,Female,Humans,India,Infant,Male,Microbial Sensitivity Tests,Middle Aged,Retrospective Studies,Salmonella paratyphi A/*drug effects/isolation {\&} p,Salmonella paratyphi B/*drug effects/isolation {\&} p,Salmonella typhi/*drug effects/isolation {\&} purific,Typhoid Fever/*microbiology,Young Adult",788--795,{Antimicrobial resistance among blood culture isolates of Salmonella enterica in New Delhi},NA,7,2013,11,"1972-2680
Jain, Sarika
Das Chugh, Tulsi
Journal Article
Italy
J Infect Dev Ctries. 2013 Nov 15;7(11):788-95. doi: 10.3855/jidc.3030.",10.3855/jidc.3030,11/19/2013,eng,24240035,MAYBE,Brooke,NO,Zach,Mushtaq,Zach_4,yes,,
9892,MAYBE,Juan2009,Article,"Two clonally related Pseudomonas aeruginosa isolates, recovered from two patients admitted to a pediatric intensive care unit, were found to harbor a new OXA-2 variant (Asn148Asp), designated OXA-161. The plasmid location of bla(OXA-161) was demonstrated through electroporation to PAO1, and its codification in a class I integron (together with aacA4) was demonstrated through PCR and sequencing. bla(OXA-2) and bla(OXA-161) were cloned in parallel to demonstrate the extended-spectrum beta-lactamase properties of OXA-161, conferring resistance to ceftazidime and reduced susceptibility to cefepime and aztreonam.",C Juan and X Mulet and L Zamorano and S Alberti and J L Perez and A Oliver,0066-4804,Antimicrob Agents Chemother,"Amikacin/pharmacology,Aminoglycosides/pharmacology,Anti-Bacterial Agents/pharmacology,Cephalosporins/pharmacology,Clavulanic Acid/pharmacology,Gentamicins/pharmacology,Humans,Imipenem/pharmacology,Integrons/*genetics,Molecular Sequence Data,Penicillanic Acid/analogs {\&} derivatives/pharmacolo,Piperacillin/pharmacology,Plasmids/*genetics,Pseudomonas Infections/*microbiology,Pseudomonas aeruginosa/drug effects/*enzymology/*g,Spain,Thienamycins/pharmacology,beta-Lactamases/*genetics,purification",5288--5290,{Detection of the novel extended-spectrum beta-lactamase OXA-161 from a plasmid-located integron in Pseudomonas aeruginosa clinical isolates from Spain},NA,53,2009,12,"1098-6596
Juan, C
Mulet, X
Zamorano, L
Alberti, S
Perez, J L
Oliver, A
Journal Article
Research Support, Non-U.S. Gov't
United States
Antimicrob Agents Chemother. 2009 Dec;53(12):5288-90. doi: 10.1128/AAC.00822-09. Epub 2009 Sep 21.",10.1128/aac.00822-09,9/23/2009,eng,19770278,MAYBE,Brooke,MAYBE,Zach,Zach,Zach_4,yes,,
9898,YES,Jue2010,Article,NA,S Jue and R Hardee and M Overman and E Mays and A Bowen and J Whichard and K Greene and G Pecic and E Taylor,"0149-2195
1545-861X",Morbidity and Mortality Weekly Report,"China,Shigella flexneri,United States,adoption,antibiotic resistance,antiinfective agent,article,case report,drug effect,female,human,isolation and purification,male,multidrug resistance,preschool child,shigellosis",1619,"{Notes from the field: Emergence of Shigella flexneri 2a resistant to Ceftriaxone and Ciprofloxacin --- South Carolina, October 2010}",http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L360231876 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=01492195{\&}id=doi:{\&}atitle=Notes+from+the+field{\%}3A+Emergence+of+Shigella+flexneri+2a+resistant+to+Ceftriaxone+an,59,2010,49,NA,NA,NA,NA,NA,NO,Cale,MAYBE,Mushtaq,Allison,Zach_4,yes,,
10069,MAYBE,Kandasamy2013,Article,"LEARNING OBJECTIVE 1: Emphasize Nocardia pseudobrasiliensis as an emerging pathogen causing disseminated infections in immunocompromised host. LEARNING OBJECTIVE 2: Recognize the importance of differentiating N. pseudobrasiliensis from N. brasiliensis and choosing appropriate antimicrobials. CASE: A 79 year old Caucasian male was admitted with multiple abscesses in the lower extremities. Patient had a history of left hand abscess for the past 1 year. Lower extremity abscesses started 6 months ago and were progressively getting worse with increasing pain. He received several courses of antibiotics with moderate relief. His past medical history was significant for Myasthenia Gravis, on prednisone therapy for the last 2 years. Vital signs were stable. On examination, patient had multiple tender swellings in the both lower extremities. Laboratory data was significant only for leucocytosis. Patient was started empirically on vancomycin and piperacillin-tazobactam. Magnetic resonance imaging (MRI) of the lower extremities showed multifocal complex lesions and fluid within the muscle bed without any evidence of osteomyelitis. Largest lesion measured approximately 10×8 cm in the left biceps femoris muscle complex. Ultrasound guided drainage of large abscesses was done. The organism was identified presumptively as Actinomyces based on gram stain and colonial morphology. Vancomycin and piperacillin-tazobactam were discontinued and he was then started on ampicillin. Cultures later revealed the organism to be Nocardia. Genetic analyzer confirmed the species as Nocardia pseudobrasiliensis which was resistant to penicillin, cephalosporins, trimethoprime-sulfomethoxazole and sensitive to moxifloxacin and linezolid. CT chest and MRI brain did not show any disseminated abscesses. Patient was started on moxifloxacin and remarkable improvement was noted. DISCUSSION: Nocardia pseudobrasiliensis is an emerging species of Nocardia, first identified in 1996. Only few cases have been reported so far. This case emphasizes the difficulties in diagnosing Nocardia infection which may lead to inappropriate antimicrobial therapy. The distinction between Actinomyces and Nocardia species is of extreme clinical importance. On gram stain, Nocardia and Actinomyces species are morphologically indistinguishable. Nocardia species can be identified by modified acid-fast staining and their ability to grow under aerobic conditions, neither of which is a characteristic of Actinomyces. Nocardia infections range from localized cutaneous infections to invasive and disseminated disease. Nocardia brasiliensis is one of the most common species isolated in Nocardiosis. A recent study demonstrated that 60 {\%} of apparent N. brasiliensis associated with pulmonary or disseminated disease, belonged to a new taxonomy named N. pseudobrasiliensis. Because of these associations and a different susceptibility pattern, it is prudent to recommend screening of all N. brasiliensis isolates to rule out possible N. pseudobrasiliensis. Disk-diffusion method for ciprofloxacin susceptibility provides a rapid screening test, as 95 {\%} of N. pseudobrasiliensis strains are susceptible compared with none of N. brasiliensis strains. In a study of 43 cases of N. pseudobrasiliensis, 70 {\%} involved the lung, 23 {\%} involved the CNS, and 37 {\%} had disseminated disease. The majority of patients were receiving corticosteroids (74 {\%}) or had AIDS (14 {\%}). Isolates of N. pseudobrasiliensis, unlike isolates of N. brasiliensis, are strongly associated with invasive disease.",V V Kandasamy and A Kaja and K M Abouelezz and M Tadros,0884-8734,Journal of General Internal Medicine,"Actinomyces,Caucasian,Gram staining,Nocardia,Nocardia brasiliensis,abscess,acid,acquired immune deficiency syndrome,ampicillin,antibiotic agent,antiinfective agent,antimicrobial therapy,biceps brachii muscle,brain,central nervous system,cephalosporin derivative,ciprofloxacin,corticosteroid,disk diffusion,examination,genetic analyzer,hand,human,immunocompromised patient,infection,internal medicine,laboratory,leg,leukocytosis,linezolid,liquid,lung,male,medical history,morphology,moxifloxacin,muscle,myasthenia gravis,nocardiosis,nuclear magnetic resonance imaging,organisms,osteomyelitis,pain,pathogenesis,patient,penicillin derivative,piperacillin plus tazobactam,prednisone,screening,screening test,skin infection,society,species,staining,sulfamethoxazole,swelling,taxonomy,therapy,thorax,trimethoprim,ultrasound,vancomycin,vital sign",S265--S266,{A case of multidrug resistant nocardia pseudobrasiliensis},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L71293217 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=08848734{\&}id=doi:{\&}atitle=A+case+of+multidrug+resistant+nocardia+pseudobrasiliensis{\&}stitle=J.+Gen.+Intern.+Med.{\&},28,2013,NA,NA,NA,NA,NA,NA,MAYBE,Brooke,MAYBE,Erica,Erica,Zach_4,no,could not find full-text,
10079,MAYBE,Kanerva2015,Article,"In Finland, occurrence of Klebsiella pneumoniae carbapenemase-producing K. pneumoniae (KPC-KP) has previously been sporadic and related to travel. We describe the first outbreak of colonisation with KPC-KP strain ST512; it affected nine patients in a 137-bed primary care hospital. The index case was detected by chance when a non-prescribed urine culture was taken from an asymptomatic patient with suprapubic urinary catheter in June 2013. Thereafter, all patients on the 38-bed ward were screened until two screening rounds were negative and extensive control measures were performed. Eight additional KPC-KP-carriers were found, and the highest prevalence of carriers on the ward was nine of 38. All other patients hospitalised on the outbreak ward between 1 May and 10 June and 101 former roommates of KPC-KP carriers since January had negative screening results. Two screening rounds on the hospital's other wards were negative. No link to travel abroad was detected. Compared with non-carriers, but without statistical significance, KPC-KP carriers were older (83 vs 76 years) and had more often received antimicrobial treatment within the three months before screening (9/9 vs 90/133). No clinical infections occurred during the six-month follow-up. Early detection, prompt control measures and repetitive screening were crucial in controlling the outbreak.",M Kanerva and K Skogberg and K Ryynänen and A Pahkamäki and J Jalava and J Ollgren and E Tarkka and O Lyytikäinen,"1560-7917
1025-496X",Eurosurveillance,"Klebsiella pneumoniae,Klebsiella pneumoniae infection,aged,alcohol,amikacin,antibiotic sensitivity,antimicrobial therapy,article,bacterium detection,biological accident,carbapenemase producing Klebsiella pneumoniae,cephalosporin,ciprofloxacin,clinical article,colistin,controlled study,cotetroxazine,dementia,disease control,feces analysis,female,follow up,fosfomycin,gentamicin,human,male,mecillinam,microbial colonization,nitrofurantoin,nonhuman,polyacrylamide gel electrophoresis,prevalence,primary health care,rifampicin,risk factor,suprapubic catheter,tigecycline,tobramycin,trimethoprim,urinary tract obstruction",1--7,"{Coincidental detection of the first outbreak of carbapenemase-producing klebsiella pneumonia colonisation in a primary care hospital, Finland, 2013}",http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L605214087 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=15607917{\&}id=doi:{\&}atitle=Coincidental+detection+of+the+first+outbreak+of+carbapenemase-producing+klebsiella+pn,20,2015,26,NA,NA,NA,NA,NA,YES,Brooke,NO,Mushtaq,Zach,Zach_4,yes,,
10181,YES,Karczewski2014,Article,"Urinary tract infections (UTIs) are the most frequent infections among kidney transplant (KT) patients. This case documents the emergence of New Delhi metallo-beta-lactamase (NDM-1) Klebsiella pneumonia--a factor of recurrent post-KT UTI, leading to graft loss. Spreading globally, and multidrug resistant, NDM-1 may become a great threat to transplant patients all over the world.",M Karczewski and H Tomczak and I Piechocka-Idasiak and L Cichanska and Z Adamska and M Stronka,"1873-2623
0041-1345",Transplantation Proceedings,",*Drug Resistance,*beta-Lactamases,Anti-Bacterial Agents/therapeutic use,Bacterial,C reactive protein,Enterococcus faecium,Humans,Klebsiella Infections/*drug therapy,Klebsiella pneumoniae infection,Klebsiella pneumoniae/*enzymology,Male,Microbial Sensitivity Tests,Middle Aged,Multiple,New Delhi metallo beta lactamase Klebsiella pneumo,Transplant Recipients,Urinary Tract Infections/*drug therapy/*microbiolo,abdominal pain,adult,amoxicillin plus clavulanic acid,antibiotic therapy,article,bradycardia,case report,catheter removal,clarithromycin,colistin,consciousness disorder,cotrimoxazole,coughing,crackle,creatinine,diuresis,double J stent,dyspnea,fatigue,graft recipient,hemodialysis,human,hydronephrosis,imipenem,immunosuppressive treatment,kidney transplantation,linezolid,male,middle aged,pallor,postoperative infection,procalcitonin,rapidly progressive glomerulonephritis,sinus bradycardia,tacrolimus,tigecycline,ureteroneocystostomy,urinary tract infection,urine volume",2409--2410,{Is multiresistant Klebsiella pneumoniae New Delhi metallo-beta-lactamase (NDM-1) a new threat for kidney transplant recipients?},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L600247149 http://dx.doi.org/10.1016/j.transproceed.2014.06.050 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=18732623{\&}id=doi:10.1016{\%}2Fj.transproceed.2014.06.050{\&}ati,46,2014,7,"From Duplicate 1 (Is multiresistant Klebsiella pneumoniae New Delhi metallo-beta-lactamase (NDM-1) a new threat for kidney transplant recipients? - Karczewski, M; Tomczak, H; Piechocka-Idasiak, I; Cichanska, L; Adamska, Z; Stronka, M)

1873-2623
Karczewski, M
Tomczak, H
Piechocka-Idasiak, I
Cichanska, L
Adamska, Z
Stronka, M
Case Reports
Journal Article
United States
Transplant Proc. 2014 Sep;46(7):2409-10. doi: 10.1016/j.transproceed.2014.06.050.",10.1016/j.transproceed.2014.06.050,9/23/2014,eng,25242796,MAYBE,Jake,NO,Mushtaq,Zach,Zach_4,yes,,
10300,MAYBE,Kawamura2011,Article,"An 11-year-old girl with metastatic neuroblastoma developed recurrent bacteremia during sustained neutropenia after autologous peripheral blood transplantation. All febrile episodes of bacteremia were caused by single Delftia acidovorans strain revealed by ERIC-PCR. This strain became resistant to broad-spectrum penicillins and cephalosporins through antibiotic treatments. Removal of the indwelling vascular catheter resulted in resolution of the infection. So far as we know, this is the first report of vascular catheter-related D. acidovorans bacteremia in Japan. {\textcopyright} 2010 Japanese Society of Chemotherapy and The Japanese Association for Infectious Diseases.",I Kawamura and T Yagi and K Hatakeyama and T Ohkura and K Ohkusu and Y Takahashi and S Kojima and Y Hasegawa,1341-321X,J Infect Chemother,",16S/analysis,Achromobacter xylosoxidans,Anti-Bacterial Agents/pharmacology/therapeutic use,Bacteremia/drug therapy/*microbiology,Bacterial,Bacterial/analysis,Catheter-Related Infections/drug therapy/*microbio,Catheters,Child,DNA,Delftia acidovorans,Delftia acidovorans/*drug effects/genetics/isolati,Drug Resistance,Female,Gram-Negative Bacterial Infections/drug therapy/*m,Humans,Indwelling/*microbiology,Japan,Microbial Sensitivity Tests,Neuroblastoma/*microbiology,Opportunistic Infections/drug therapy/microbiology,Peripheral Blood Stem Cell Transplantation,Polymerase Chain Reaction,RNA,Ribosomal,aminoglycoside antibiotic agent,antibiotic sensitivity,antibiotic therapy,article,autologous peripheral blood stem cell transplantat,bacteremia,beta-Lactams/pharmacology/therapeutic use,blood culture,carbapenem derivative,case report,catheter infection,catheter removal,cefepime,cefozopran,cefpirome,ceftazidime,central venous catheter,cephalosporin derivative,child,ciprofloxacin,controlled study,cotrimoxazole,drug substitution,drug withdrawal,female,fever,human,minocycline,neuroblastoma,nonhuman,panipenem plus betamipron,penicillin derivative,piperacillin,polymerase chain reaction,recurrent infection,school child",111--113,{Recurrent vascular catheter-related bacteremia caused by Delftia acidovorans with different antimicrobial susceptibility profiles},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L50991632 http://dx.doi.org/10.1007/s10156-010-0089-x http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=1341321X{\&}id=doi:10.1007{\%}2Fs10156-010-0089-x{\&}atitle=Recurrent+vascu,17,2011,1,"From Duplicate 2 (Recurrent vascular catheter-related bacteremia caused by Delftia acidovorans with different antimicrobial susceptibility profiles - Kawamura, I; Yagi, T; Hatakeyama, K; Ohkura, T; Ohkusu, K; Takahashi, Y; Kojima, S; Hasegawa, Y)

1437-7780
Kawamura, Ichiro
Yagi, Tetsuya
Hatakeyama, Kazuhito
Ohkura, Teruko
Ohkusu, Kiyofumi
Takahashi, Yoshiyuki
Kojima, Seiji
Hasegawa, Yoshinori
Case Reports
Journal Article
Netherlands
J Infect Chemother. 2011 Feb;17(1):111-3. doi: 10.1007/s10156-010-0089-x. Epub 2010 Jul 14.",10.1007/s10156-010-0089-x,7/16/2010,eng,20628778,MAYBE,Cale,MAYBE,Mushtaq,Mushtaq,Zach_4,yes,,
10569,MAYBE,Kiernan2009,Article,"PURPOSE: To report a case of daily wear soft contact lens-associated keratitis caused by Alcaligenes xylosoxidans in a portable toilet sanitation worker. METHODS: A previously healthy 30-year-old man presented with bilateral decreased vision, redness, and irritation, beginning 1 week earlier. The patient had been treated with moxifloxocin for 1 week before presentation without improvement. Bacterial staining cultures were performed from corneal scrapings, contact lenses, contact lens case, and solution. Preliminary culture results and antibiotic sensitivities were generated using an automated identification system. Positive results from the contact lens, case, and solution were confirmed using polymerase chain reaction (PCR). RESULTS: The contact lenses, contact lens case, and solution cultures revealed heavy growth of A. xylosoxidans. These findings were confirmed by PCR. The organism was found to be resistant to aminoglycosides, fluoroquinolones, and cephalosporins. The patient was started on polymyxin B or trimethoprim. After 21 days of treatment, the infection completely resolved with a final spectacle-corrected visual acuity of 20/25. CONCLUSIONS: To our knowledge, this is the first case report of a corneal infection caused by A. xylosoxidans, which was isolated and identified from a contact lens, case, and solution using culture and PCR technique as well the first description of ocular surface disease resolution after the treatment with topical polymyxin B or trimethoprim. A. xylosoxidans should be considered as uncommon but potential pathogen capable of infectious spread through contaminated contact lens solution. {\textcopyright} 2009 Lippincott Williams {\&} Wilkins, Inc.",D F Kiernan and E K Chin and L A Sclafani and M A Saidel,1542-2321,Eye Contact Lens,",*Drug Resistance,*Eye Infections,*Gram-Negative Bacterial Infections/drug therapy,*Occupational Diseases,*Sanitation,Achromobacter denitrificans/drug effects/isolation,Achromobacter xylosoxidans,Administration,Adult,Aminoglycosides/pharmacology,Anti-Bacterial Agents/administration {\&} dosage,Bacterial,Bacterial/drug therapy,Cephalosporins/pharmacology,Contact Lens Solutions,Contact Lenses/microbiology,Equipment Contamination,Fluoroquinolones/pharmacology,Humans,Keratitis/*microbiology,Male,Microbial Sensitivity Tests,Multiple,Polymyxins/administration {\&} dosage,Toilet Facilities,Topical,Treatment Outcome,Trimethoprim/administration {\&} dosage,adult,aminoglycoside antibiotic agent,anamnesis,antiinfective agent,article,bacterium identification,case report,cephalosporin derivative,clinical feature,contact lens,drug sensitivity,eye pain,human,keratitis,male,moxifloxacin,moxifloxicin,natamycin,polymerase chain reaction,polymyxin B,priority journal,quinoline derived antiinfective agent,trimethoprim,unclassified drug,vigamox,visual acuity",212--214,{Multiple drug-resistant Alcaligenes xylosoxidans keratitis in a sanitation worker},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L355108703 http://dx.doi.org/10.1097/ICL.0b013e3181aac4fd http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=15422321{\&}id=doi:10.1097{\%}2FICL.0b013e3181aac4fd{\&}atitle=Multiple,35,2009,4,"From Duplicate 1 (Multiple drug-resistant Alcaligenes xylosoxidans keratitis in a sanitation worker - Kiernan, D F; Chin, E K; Sclafani, L A; Saidel, M A)

1542-233x
Kiernan, Daniel F
Chin, Eric K
Sclafani, Louise A
Saidel, Michael A
Case Reports
Journal Article
Research Support, Non-U.S. Gov't
United States
Eye Contact Lens. 2009 Jul;35(4):212-4. doi: 10.1097/ICL.0b013e3181aac4fd.",10.1097/ICL.0b013e3181aac4fd,6/12/2009,eng,19516143,YES,Brooke,MAYBE,Zach,Zach,Zach_4,yes,,
10654,YES,Kim2012i,Article,NA,S J Kim,"0002-9394
1879-1891",American Journal of Ophthalmology,"antibiotic agent,antibiotic resistance,antibiotic therapy,azithromycin,drug exposure,drug use,gatifloxacin,human,letter,moxifloxacin,ofloxacin,patient compliance,priority journal,proxymetacaine,study design,subretinal neovascularization,treatment outcome",1011,{Antibiotic use and antimicrobial resistance},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L364631572 http://dx.doi.org/10.1016/j.ajo.2012.02.015 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=00029394{\&}id=doi:10.1016{\%}2Fj.ajo.2012.02.015{\&}atitle=Antibiotic+use,153,2012,5,NA,NA,NA,NA,NA,MAYBE,Erica,YES,Nchedo,Nchedo,Zach_4,yes,,
10691,YES,Kimura2016,Article,"Background: Numbers of patients with diabetic gangrene is increasing. Antimicrobial treatment is commonly used, however, limb amputation cannot be avoided in severe cases. For prophylaxis at operation, basic antimicrobial agents such as cefazolin are often administrated, however, severe infection could occur if resistant strains were cultured especially in immunosuppressive patients such as diabetes. The purpose of this study is to clarify bacterial species and their susceptibility to antimicrobial agents for patients of diabetic foot gangrene. Methods{\&}Materials: Twenty-four patients (nine females)who had amputation on their legs for treating diabetic gangrene were enrolled from year 2002 to 2012. Among them, fifteen patients had diabetic history for over ten years, eleven patients were having repetitive hemodialysis. Their ages were 40-81(mean 67), average hospitalization period were 81.6 days. Results: As results, fifty-seven strains were isolated. Among them, 62{\%} strains were Gram-positive cocci, 33{\%} were Gramnegative rods, 5{\%} were Gram-positive rods. Two or more strains were detected in fifteen patients. Indigenous bacteria of skin such as MSSA were most commonly cultured (n = 10). MRSA was found only in one patient. Sixty-seven percent of Peptostreptococci (n = 7), and seventy-five percent of E.coli (n = 4) were resistant to new quinolones. All Enterococci (n = 6) were susceptible to penicillin. Seventy percent of operated patients had no complications and discharged normally. Others had re-operation, including two cases dead due to heart disease. Most commonly used antimicrobial agents for prophylaxis were cefazolin (n = 8). However, sixty percent of all operated cases had resistant bacterial strain against cefazolin. Conclusion: We conclude that in order to avoid inappropriate anti-microbial therapy, it is important to confirm antimicrobial susceptibility with bacterial culture before operation. Use of cefazolin as the first choice prophylaxis antimicrobials should be re-considered for diabetic gangrene amputation.",S I Kimura and H Yamaguchi and A Takuma and E Fukuoka and S Fukuoka and A Minemura and K Suzuki and T Soga and T Ebara and M Nakamura,1201-9712,International Journal of Infectious Diseases,"Enterococcus,Escherichia coli,Gram positive asporogenous rod-shaped bacteria,Gram positive cocci,Japanese (people),amputation,antibiotic sensitivity,antiinfective agent,antimicrobial therapy,bacterial strain,bacterium,bacterium culture,cefazolin,diabetes mellitus,diabetic foot,female,gangrene,heart disease,hemodialysis,hospitalization,human,infection,leg,limb amputation,methicillin resistant Staphylococcus aureus,methicillin susceptible Staphylococcus aureus,patient,penicillin derivative,prophylaxis,quinolone derivative,skin,species,therapy,university hospital,wound",98,"{Bacterial species and antimicrobial susceptibility of wound culture, obtained from diabetic gangrene patients who went limb amputation at a Japanese university hospital}",http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L72245210 http://dx.doi.org/10.1016/j.ijid.2016.02.257 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=12019712{\&}id=doi:10.1016{\%}2Fj.ijid.2016.02.257{\&}atitle=Bacterial+spe,45,2016,NA,NA,NA,NA,NA,NA,YES,Allison,YES,Nchedo,Nchedo,Zach_4,yes,,
10699,YES,Kino2014,Article,"A 77-year-old Japanese man with a history of surgical treatment of chronic subdural hemorrhage was hospitalized for drainage of a subdural abscess and brain abscess in the right occipital area. Pus obtained from both the subdural abscess and brain abscess grew vancomycin-intermediate Staphylococcus aureus (VISA) (minimum inhibitory concentration = 4 mug/mL), which was confirmed by population analysis. The SCCmec type and sequence type were subsequently identified as IV and ST8, respectively. The VISA strains were both sensitive to levofloxacin, clindamycin, minocycline, and linezolid. The patient was successfully treated with linezolid and discharged on day 51 after admission. We herein describe the first reported case of a brain abscess and subdural abscess caused by VISA in Japan.",H Kino and H Suzuki and T Yamaguchi and S Notake and T Oishi and Y Ito and K Nakamura and H Miyazaki and T Matsumoto and K Uemura and A Matsumura,1341-321x,J Infect Chemother,"Aged,Anti-Bacterial Agents/*therapeutic use,Brain abscess,Central Nervous System Infections/drug therapy/*mi,Humans,Male,Staphylococcal Infections/*complications/drug ther,Staphylococcus aureus/*classification/drug effects,Subdural abscess,Vancomycin Resistance,Vancomycin-intermediate Staphylococcus aureus",643--646,"{Central nervous system infection caused by vancomycin-intermediate Staphylococcus aureus (SCCmec type IV, ST8)}",NA,20,2014,10,"1437-7780
Kino, Hiroyoshi
Suzuki, Hiromichi
Yamaguchi, Tetsuo
Notake, Shigeyuki
Oishi, Tsuyoshi
Ito, Yoshiro
Nakamura, Kazuhiro
Miyazaki, Haruko
Matsumoto, Tetsuya
Uemura, Kazuya
Matsumura, Akira
Case Reports
Journal Article
Netherlands
J Infect Chemother. 2014 Oct;20(10):643-6. doi: 10.1016/j.jiac.2014.06.008. Epub 2014 Jul 7.",10.1016/j.jiac.2014.06.008,7/12/2014,eng,25012468,MAYBE,Allison,YES,Ayomide,Ayomide,Zach_4,yes,,
