STUDY_ID,INCLUDE,X1,bibtype,abstract,author,isbn,journal,keywords,pages,title,url,volume,year,number,annote,doi,edition,language,pmid,ROUND1INC,ROUND1REV,ROUND2INC,ROUND2REV,REVIEWERS,FT_REV,DOWNLOADED,REASON,NOTES
11176,MAYBE,Kuchibiro2016,Article,"Introduction: Nocardia species usually cause opportunistic infections, and the frequency of these infections is increasing owing to the growing population of immunocompromised hosts. However, Nocardia species may sometimes cause an infection disease in immunocompetent hosts. Nocardia mexicana infections are the least common and are very rare. Case presentation: Herein, we report the first case of a pulmonary infection with N. mexicana in a 61-year-old Japanese woman with a history of hyperlipidaemia and bronchiectasis and a 6- month history of non-productive hacking cough. A sample of bronchial lavage fluid obtained by bronchofiberscopy showed filamentous branching gram-positive rods and acid-fast filamentous branching rods, and a colony of suspected Nocardia was cultured. Based on 16S rRNA, gyrB, rpoB, secA1 and hsp65 gene sequence analyses and biochemical and physiological properties, the strain was identified as N. mexicana. The strain was resistant to the antimicrobial agents amoxicillin-clavulanic acid, clarithromycin, minocycline, gentamycin, tobramycin, ciprofloxacin and trimethoprim-sulfamethoxazole. The patient was treated with biapenem followed by intravenous amikacin and oral linezolid. Conclusion: Despite its rarity, the species require attention owing to the existence of multidrugresistant strains.",T Kuchibiro and T Ikeda and H Nakanishi and Y Morishita and K Houdai and J Ito and T Gonoi,2053-3721,JMM Case Reports,"C reactive protein,Nocardia,adult,amikacin,amoxicillin plus clavulanic acid,antibiotic sensitivity,article,bacterial infection,biapenem,bronchiectasis,case report,cefepime,cefotaxime,ceftriaxone,ciprofloxacin,clarithromycin,computer assisted tomography,coughing,doxycycline,female,follow up,garenoxacin,gene sequence,gentamicin,human,hyperlipidemia,imipenem,leukocyte count,linezolid,medical history,meropenem,middle aged,minimum inhibitory concentration,minocycline,multiple cycle treatment,neutrophil count,pneumonia,pulmonary nocardiosis,sequence analysis,smoking habit,sulfamethoxazole,thorax radiography,tobramycin,treatment outcome,trimethoprim",NA,{First case report of pulmonary nocardiosis caused by Nocardia Mexicana},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L611994919 http://dx.doi.org/10.1099/jmmcr.0.005054 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=20533721{\&}id=doi:10.1099{\%}2Fjmmcr.0.005054{\&}atitle=First+case+report+of,3,2016,4,NA,NA,NA,NA,NA,YES,Jake,MAYBE,Nchedo,Nchedo,Zach,yes,,
11201,YES,Kulkova2015,Article,"Occurrence of carbapenemase-producing organisms, including New Delhi metallo-$\beta$-lactamase-1 (NDM-1) is increasingly reported worldwide. The aim of this study was to assess the distribution of carbapenemase producers among multidrug-resistant Gram-negative bacteria isolated from blood cultures. All carbapenem-resistant strains collected from December 2011 to December 2012 were analyzed. Presence of carbapenemases was assessed with combined disc test and Carba NP test followed by polymerase chain reaction for carbapenemase genes. Altogether, 30 strains were detected, of which 7 were positive for VIM (23.3{\%}), 6 for NDM-1 (20{\%}), 5 for IMP (16.7{\%}), and KPC was present in one isolate (3.3{\%}). Four Pseudomonas aeruginosa strains were found to produce more than one carbapenemase. We also present the case report of a patient with Acinetobacter baumannii ventilator-associated pneumonia, followed by sepsis due to Enterococcus faecalis and pan-resistant NDM-1-producing P. aeruginosa. Despite the inappropriate therapy, the patient was successfully treated. This is the first report of NDM-1-producing strains in Slovakia and it contributes to a number of studies mapping the distribution of carbapenemase producers in Europe.",N Kulkova and M Babalova and J Sokolova and V Krcmery,"1931-8448
1076-6294",Microbial Drug Resistance,"Acinetobacter baumannii,Acinetobacter infection,Enterococcus faecalis,Gram negative bacterium,Klebsiella pneumoniae,New Delhi metallo beta lactamase 1 producing Gram,Pseudomonas aeruginosa,Slovakia,Stenotrophomonas maltophilia,acute respiratory failure,adult,amikacin,antibiotic resistance,antibiotic sensitivity,article,aztreonam,bacteremia,bacterium isolation,blood culture,carbapenem,carbapenemase,case report,cefepime,cefoperazone,cefoperazone plus sulbactam,cefotaxime,ceftazidime,ciprofloxacin,colistin,controlled study,cotrimoxazole,drug substitution,drug withdrawal,fluconazole,gentamicin,human,imipenem,meropenem,metallo beta lactamase,minimum inhibitory concentration,multidrug resistance,nonhuman,ofloxacin,piperacillin,piperacillin plus tazobactam,polymerase chain reaction,priority journal,sepsis,sultamicillin,tetracycline,tobramycin,vancomycin,ventilator associated pneumonia",117--120,{First report of New Delhi metallo-$\beta$-lactamase-1-producing strains in Slovakia},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L602172694 http://dx.doi.org/10.1089/mdr.2013.0162 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=19318448{\&}id=doi:10.1089{\%}2Fmdr.2013.0162{\&}atitle=First+report+of+New+De,21,2015,1,NA,NA,NA,NA,NA,YES,Melanie,YES,Brooke,Brooke,Zach,yes,,
11368,MAYBE,Lachowicz2015,Article,"This report describes an outbreak of Clostridium difficile infection (CDI) in a nephrology ward in 2012, caused by the fluoroquinolone- and clindamycin-resistant polymerase chain reaction (PCR) ribotype 027 strains. An increase in the number of cases of diarrhoea was noted among patients hospitalised between 26 November 2012 and 17 December 2012 in a hospital in North Poland. Eight patients were on haemodialysis in the outpatient dialysis facility, while one patient was receiving peritoneal dialysis. The 027 strain could be detected in eight haemodialysis patients. One strain, isolated from the patient receiving peritoneal dialysis, belonged to PCR ribotype 001. In this study, we documented the first outbreak of CDI caused by a fluoroquinolone-resistant (FQR) C. difficile PCR ribotype 027 strain in Polish dialysis patients.",D Lachowicz and G Szulencka and P Obuch-Woszczatynski and A {van Belkum} and H Pituch,0934-9723,Eur J Clin Microbiol Infect Dis,"*Disease Outbreaks,*Ribotyping,Aged,Aged, 80 and over,Anti-Bacterial Agents/pharmacology,Clindamycin/pharmacology,Clostridium Infections/*epidemiology/*microbiology,Clostridium difficile/*classification/drug effects,DNA, Bacterial/genetics,DNA, Ribosomal/genetics,Drug Resistance, Bacterial,Female,Fluoroquinolones/pharmacology,Humans,Male,Middle Aged,Poland/epidemiology,Polymerase Chain Reaction,Renal Dialysis,Retrospective Studies,purification",63--67,{First Polish outbreak of Clostridium difficile ribotype 027 infections among dialysis patients},NA,34,2015,1,"1435-4373
Lachowicz, D
Szulencka, G
Obuch-Woszczatynski, P
van Belkum, A
Pituch, H
Journal Article
Research Support, Non-U.S. Gov't
Germany
Eur J Clin Microbiol Infect Dis. 2015 Jan;34(1):63-7. doi: 10.1007/s10096-014-2204-x. Epub 2014 Jul 26.",10.1007/s10096-014-2204-x,7/26/2014,eng,25060801,YES,Erica,NO,Mushtaq,Zach,Zach,yes,,
11556,MAYBE,Lascols2011,Article,"OBJECTIVES: To investigate the beta-lactamase background of ertapenem non-susceptible isolates for the presence of the most commonly detected carbapenemase genes, bla(KPC), bla(OXA-48) and bla(VIM), and the newly described bla(NDM-1). METHODS: Two hundred and thirty-five ertapenem-non-susceptible (MIC {\textgreater}/= 0.5 mg/L) isolates of Enterobacteriaceae from the worldwide Study for Monitoring Antimicrobial Resistance Trends (SMART) 2009 programme were screened using a multiplex PCR for the presence of bla(KPC), bla(OXA-48), bla(VIM) and bla(NDM-1) genes. Extended-spectrum beta-lactamase (ESBL) and AmpC genes (bla(ESBL) and bla(AmpC)) were identified using the Check-MDR CT101 microarray. DNA sequencing was performed to identify the bla(ESBL), bla(KPC) and bla(NDM-1) genes. Molecular typing was also performed to genetically characterize these isolates. RESULTS: Sixty-six isolates (28{\%}) had a carbapenemase gene, with bla(NDM-1) identified in 33 isolates including 2 isolates carrying both bla(NDM-1) and bla(OXA-48); other carbapenemase genes found included bla(KPC) (n = 23), bla(VIM) (n = 7) and bla(OXA-48) (n = 3). All bla(NDM-1)-carrying isolates were from patients in India and comprised five different species. With the exception of one isolate carrying only bla(NDM-1), all bla(NDM-1) carbapenemase-possessing isolates carried additional beta-lactamases in various combinations: bla(ESBL) and bla(AmpC) (n = 18); bla(ESBL) (n = 10); bla(ESBL), bla(AmpC) and bla(OXA-48) (n = 2); and bla(AmpC) (n = 2). Except for bla(OXA-48)-carrying isolates, novel multilocus sequence types or enterobacterial repetitive intergenic consensus PCR patterns were observed along with clonal dissemination within and among sites. CONCLUSIONS: A range of carbapenemase genes, associated with diverse ESBLs and/or AmpC backgrounds, were found among Enterobacteriaceae isolated during the study. Many of these ertapenem non-susceptible strains were clonally related and carried various combinations of beta-lactamases.",C Lascols and M Hackel and S H Marshall and A M Hujer and S Bouchillon and R Badal and D Hoban and R A Bonomo,0305-7453,J Antimicrob Chemother,"Anti-Bacterial Agents/pharmacology,Cluster Analysis,DNA, Bacterial/genetics,Drug Resistance, Bacterial/genetics,Enterobacteriaceae Infections/*epidemiology/microb,Enterobacteriaceae/enzymology/*genetics,Environmental Monitoring,Epidemiological Monitoring,Genetic Variation,Humans,India/epidemiology,Microarray Analysis,Microbial Sensitivity Tests,Multilocus Sequence Typing,beta-Lactamases/*genetics,beta-Lactams/pharmacology",1992--1997,{Increasing prevalence and dissemination of NDM-1 metallo-beta-lactamase in India: data from the SMART study (2009)},NA,66,2011,9,"1460-2091
Lascols, Christine
Hackel, Meredith
Marshall, Steven H
Hujer, Andrea M
Bouchillon, Sam
Badal, Robert
Hoban, Daryl
Bonomo, Robert A
R01AI063517-07/AI/NIAID NIH HHS/United States
R01AI072219-05/AI/NIAID NIH HHS/United States
Journal Article
Research Support, N.I.H., Extramural
Research Support, Non-U.S. Gov't
Research Support, U.S. Gov't, Non-P.H.S.
England
J Antimicrob Chemother. 2011 Sep;66(9):1992-7. doi: 10.1093/jac/dkr240. Epub 2011 Jun 14.",10.1093/jac/dkr240,6/17/2011,eng,21676902,MAYBE,Cale,NO,Mushtaq,Allison,Zach,yes,,
12527,YES,Lopez-Urena2014,Article,"The rate and severity of Clostridium difficile infection (CDI) have been linked to the emergence and spread of the hypervirulent toxigenic strain NAP1/027. This strain has been responsible for large outbreaks in healthcare facilities in North America and Europe and most recently in Latin America. This is the first report of the NAP1 strain in Panama. It suggests that the spread of C. difficile NAP1 throughout Latin America could be a possibility as evidenced in the following case reports. Five isolates typed as NAP1 had tcdA, tcdB, binary toxin gene cdtB and tcdC deletion. All isolates were resistant to clindamycin, fluoroquinolones and rifampicin. Under this scenario, surveillance programmes for CDI should be implemented in public health facilities in Latin America and diagnosis of CDI should be considered, especially in patients with predisposing factors. {\textcopyright} 2014 SGM.",D Lopez-Urena and C Quesada-Gomez and E Miranda and M Fonseca and E Rodr\'{i}guez-Cavallini,0022-2615,Journal of Medical Microbiology,"Clostridium difficile infection,Panama,aged,antibiotic resistance,article,bacterial gene,bacterial strain,bacterial virulence,bacterium identification,bacterium isolate,cdtB gene,cephalosporin derivative,ciprofloxacin,clindamycin,diabetes mellitus,epidemic,epsilometer test,gene deletion,human,kidney disease,length of stay,levofloxacin,major clinical study,malignant neoplastic disease,metronidazole,moxifloxacin,priority journal,quinolone derivative,recurrent infection,rifampicin,tcdA gene,tcdB gene,tcdc gene,urinary dysfunction,vancomycin",322--324,{Spread of epidemic clostridium difficile NAP1/027 in Latin America: Case reports in panama},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L372198791 http://dx.doi.org/10.1099/jmm.0.066399-0 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=00222615{\&}id=doi:10.1099{\%}2Fjmm.0.066399-0{\&}atitle=Spread+of+epidemic+c,63,2014,PART 2,NA,NA,NA,NA,NA,NO,Jake,MAYBE,Brooke,Allison,Zach,yes,,
12754,MAYBE,Ma2015d,Article,"BACKGROUND: The importance of multidrug-resistant organisms (MDRO) in Chinese hospitals is not clearly delineated. Thus we sought to assess the prevalence of MDRO in Chinese intensive care units (ICUs). METHODS: Prospective study of inpatients admitted consecutively to eight ICUs in four Chinese cities in 2009-10. Admission and weekly screenings were performed by using selective media for methicillin resistant Staphylococcus aureus, extended-spectrum beta-lactamase-producing Enterobacteriaceae, Acinetobacter and Pseudomonas aeruginosa. For the two latters, resistance to ceftazidime defined MDRO. Backward logistic regression models were designed to assess factors independently associated with MDRO carriage on admission and MDRO acquisition within ICUs. RESULTS: 686 patients were included, and the MDRO prevalence rate on admission was 30.5 {\%} (32.7 {\%} for ESBL-positive Enterobacteriaceae, 3.2 {\%} for MRSA). Antibiotic treatment prior to ICU admission was independently associated with carriage on admission (OR: 1.4) in multivariate analysis. A total of 104 patients acquired {\textgreater}/=1 MDRO in ICU (overall attack rate: 23.7 {\%}; 14.9 {\%} for ESBL-positive Enterobacteriaceae, and 5.1 {\%} for MRSA). The MDRO attack rate increased from 13.2 {\%} in the first week to 82.1 {\%} for ICU stay {\textgreater} 3 weeks. Duration of antibiotic exposure (OR: 1.16; 1.1-1.2) and prior antibiotic treatment before ICU (OR: 2.1; 1.1-3.3) were associated with MDRO acquisition in multivariate analysis. The MDRO prevalence rate on ICU discharge was 51.2 {\%} and the global prevalence density rate 71 per 1000 hospital-days. CONCLUSION: More than one out of two patients was MDRO carrier on ICU discharge in Chinese hospitals. This is the result of the combination of a high MDRO prevalence rate on ICU admission and a high MDRO acquisition rate within ICU.",X Ma and Y Wu and L Li and Q Xu and B Hu and Y Ni and A Wu and S Sun and V Jarlier and J Robert,1471-2334,BMC Infectious Diseases,",*Drug Resistance,80 and over,Acinetobacter,Acinetobacter/isolation {\&} purification,Adult,Aged,Bacterial,Child,China/epidemiology,Chinese,Cross Infection/microbiology,Enterobacteriaceae/isolation {\&} purification,Female,Gram-Negative Bacterial Infections/*epidemiology/m,Humans,Intensive Care Units/*statistics {\&} numerical data,Male,Methicillin-Resistant Staphylococcus aureus/isolat,Middle Aged,Multiple,Prevalence,Prospective Studies,Pseudomonas aeruginosa,Pseudomonas aeruginosa/isolation {\&} purification,Staphylococcal Infections/*epidemiology/microbiolo,Young Adult,aged,aminoglycoside,antibiotic resistance,article,bacterium carrier,bacterium culture,beta-Lactam Resistance,carbapenem,ceftazidime,cephalosporin,child,drug use,extended spectrum beta lactamase producing Enterob,female,glycopeptide,hospital discharge,hospital patient,human,intensive care unit,length of stay,major clinical study,male,methicillin resistant Staphylococcus aureus,nonhuman,nose smear,penicillin derivative,prevalence,prospective study,quinolone derivative,treatment duration",358,{First multicenter study on multidrug resistant bacteria carriage in Chinese ICUs},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L605648549 http://dx.doi.org/10.1186/s12879-015-1105-7 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=14712334{\&}id=doi:10.1186{\%}2Fs12879-015-1105-7{\&}atitle=First+multicen,15,2015,1,"From Duplicate 1 (First multicenter study on multidrug resistant bacteria carriage in Chinese ICUs - Ma, X; Wu, Y; Li, L; Xu, Q; Hu, B; Ni, Y; Wu, A; Sun, S; Jarlier, V; Robert, J)

1471-2334
Ma, Xiaojun
Wu, Yinghong
Li, Liuyi
Xu, Qian
Hu, Bijie
Ni, Yuxing
Wu, Anhua
Sun, Shumei
Jarlier, Vincent
Robert, Jerome
Journal Article
Multicenter Study
Research Support, Non-U.S. Gov't
England
BMC Infect Dis. 2015 Aug 21;15:358. doi: 10.1186/s12879-015-1105-7.",10.1186/s12879-015-1105-7,8/21/2015,eng,26290050,MAYBE,Cale,NO,Erica,Mushtaq,Zach,yes,,
12905,MAYBE,Majewski2014a,Article,"BACKGROUND: The utility of carbapenems, which are considered 'last-line' agents, is being diminished by the growing incidence of various resistance mechanisms in bacteria. We aimed to investigate the molecular mechanism of carbapenem resistance in Enterobacter cloacae recovered from a 76-year-old patient who had undergone coronary artery bypass grafting and repair of the mitral and tricuspid valves. Interestingly, the patient had no prior history of hospital admission abroad. METHODS: The Carba-NP test II and synergy testing were performed to confirm carbapenemase activity. PCR was used to detect carbapenemase-encoding genes. Nucleotide and amino acid sequence analysis was performed to identify OXA-48 variants. Moreover, we performed multilocus sequence typing (MLST) of multidrug-resistant (MDR) E. cloacae. RESULTS: We detected no significant increase in zone diameter around disks with inhibitors. However, the Carba-NP test II revealed carbapenemase activity in all isolates. All isolates showed the presence of the exact OXA-48 carbapenemase variant. Furthermore, MLST analysis revealed that the MDR E. cloacae isolates belonged to ST89. CONCLUSIONS: We report a case of infection caused by a unique carbapenem-resistant E. cloacae ST89 producing OXA-48 carbapenemase. Interestingly, these pathogens developed resistance to other 'last-resort' agents, namely colistin and tigecycline. There is a crucial need for surveillance programs aimed at screening for carbapenemase-producing Gram-negative bacteria, especially in patients transferred from high-incidence areas.",P Majewski and P Wieczorek and P T Sacha and M Frank and G Juszczyk and D Ojdana and W Klosowska and A Wieczorek and A Sienko and A D Michalska and T Hirnle and E A Tryniszewska,1201-9712,Int J Infect Dis,"*Communicable Diseases, Emerging,Aged,Anti-Bacterial Agents/pharmacology,Antimicrobial drug resistance,Bacterial Proteins/biosynthesis/*genetics,Carbapenemase,Enterobacter cloacae,Enterobacter cloacae/classification/*genetics,Enterobacteriaceae Infections/diagnosis/*epidemiol,Humans,Infection control,Male,Microbial Sensitivity Tests,Multilocus Sequence Typing,Oxa-48,Poland/epidemiology,beta-Lactam Resistance,beta-Lactamases/biosynthesis/*genetics",107--109,{Emergence of OXA-48 carbapenemase-producing Enterobacter cloacae ST89 infection in Poland},NA,25,2014,NA,"1878-3511
Majewski, Piotr
Wieczorek, Piotr
Sacha, Pawel Tomasz
Frank, Marek
Juszczyk, Grzegorz
Ojdana, Dominika
Klosowska, Wioletta
Wieczorek, Anna
Sienko, Anna
Michalska, Anna Diana
Hirnle, Tomasz
Tryniszewska, Elzbieta Anna
Case Reports
Journal Article
Research Support, Non-U.S. Gov't
Canada
Int J Infect Dis. 2014 Aug;25:107-9. doi: 10.1016/j.ijid.2014.02.024. Epub 2014 May 28.",10.1016/j.ijid.2014.02.024,6/1/2014,eng,24880076,YES,Erica,NO,Mushtaq,Zach,Zach,yes,,
12931,MAYBE,Malande2015,Article,"Introduction Carbapenem Resistant Enterobacteriaceae (CRE) infections are increasingly reported among adult patients, with very little described in paediatric population, with currently no reports describing this problem in the African Paediatric setting. Method This is a retrospective observational study that aimed at describing the emergence of CRE at Red Cross Children Hospital (RCWMCH), between 2012 and 2015. We identified CRE confirmed from cultured samples of patients at RCWMCH for the period 2012-March 2015. We analysed pharmacy records and case records from the hospital folders of identified patients together with antibiotic sensitivity and specific molecular typing and modified Hodge test results. Results The first CRE episode was an isolated case in November 2012. In May/June 2013, the Hospital prompted by a new CRE infection case, instituted screening exercise where 6 cases of colonization were found. Up to March 2015, there have been five other sporadic cases, bringing a total of 7 confirmed CRE infections, and 12 colonised cases. Of these 7 cases, 6 were female, 4 infants and 2 died. Two of the 7 cases had positive Hodge test; one had New Delhi Metallo-beta-lactamase (NDM), one Guiana Extended-Spectrum (GES) gene while five tested negative for carbapenemases. All 7 cases had previous carbapenem exposure, five of which received colistin monotherapy. We noted an increasing utilisation of carbapenems and colistin coinciding with this period of emerging carbapenem resistance. Conclusion The emergence of CRE is increasingly undermining the use of carbapenems. Early detection of CRE, with emphasis of the principles and practices of antibiotic stewardship is key to guiding infection control and treatment decisions and supporting surveillance efforts.",O O Malande and B Eley and C Bamford and A {Du Plessis},1015-8782,Southern African Journal of Epidemiology and Infection,"African,Enterobacteriaceae infection,adult,antibiotic agent,antibiotic sensitivity,carbapenem,carbapenem derivative,carbapenem resistant Enterobacteriaceae,carbapenemase,city,colistin,exercise,exposure,female,gene,hospital,human,infant,infection,infection control,metallo beta lactamase,molecular typing,monotherapy,observational study,patient,pediatric hospital,pharmacy,population,red cross,screening,war",183--184,"{Emergence of carbapenem-resistant enterobacteriaceae infection (CREI) at red cross war memorial children's hospital, Cape Town: 2012-2015}",http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L72215110 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=10158782{\&}id=doi:{\&}atitle=Emergence+of+carbapenem-resistant+enterobacteriaceae+infection+{\%}28CREI{\%}29+at+red+cross,30,2015,3,NA,NA,NA,NA,NA,YES,Allison,NO,Mushtaq,Zach,Zach,no,could not find full-text,
13176,MAYBE,Margat2013,Article,NA,E Margat and S Dargere and C Daurel and M Fines-Guyon and J Michon and R Verdon and V Cattoir,0399-077x,Med Mal Infect,"Adult,Anti-Bacterial Agents/therapeutic use,Bacterial Typing Techniques,CMI oxacilline,Ca-mrsa,Communicable Diseases, Emerging/microbiology,Community-Acquired Infections/diagnosis/drug thera,Endocardite infectieuse,Endocarditis, Bacterial/diagnosis/drug therapy/epi,Female,Gastrectomy,Genes, Bacterial,Gentamicins/therapeutic use,Humans,Infective endocarditis,Lymphoma, B-Cell, Marginal Zone/radiotherapy/surge,Methicillin-Resistant Staphylococcus aureus/classi,Mitral Valve Insufficiency/complications,Multiple Sclerosis/complications,Neoplasms, Second Primary/diagnosis,Ovarian Neoplasms/complications/diagnosis,Oxacillin MIC,Postoperative Complications/diagnosis/drug therapy,Rifampin/therapeutic use,S. aureus,SARM communautaire,Staphylococcal Infections/diagnosis/drug therapy/e,Stomach Neoplasms/radiotherapy/surgery,Tsst-1,Vancomycin/therapeutic use,purification",299--301,{[Community-acquired methicillin-resistant Staphylococcus aureus endocarditis due to the emerging Geraldine clone: a challenging microbiological diagnosis]},NA,43,2013,7,"1769-6690
Margat, E
Dargere, S
Daurel, C
Fines-Guyon, M
Michon, J
Verdon, R
Cattoir, V
Case Reports
Journal Article
France
Med Mal Infect. 2013 Jul;43(7):299-301. doi: 10.1016/j.medmal.2013.06.012. Epub 2013 Jul 27.",10.1016/j.medmal.2013.06.012,7/31/2013,fre,23895742,MAYBE,Melanie,MAYBE,Mushtaq,Mushtaq,Zach,no,could not get full-text in English,
13566,YES,McGann2013,Article,"A carbapenem-resistant Alcaligenes faecalis strain was isolated from a surveillance swab of a service member injured in Afghanistan. The isolate was positive for blaNDM by real-time PCR. Species identification was reevaluated on three identification systems but was inconclusive. Genome sequencing indicated that the closest relative was Acinetobacter schindleri and that blaNDM-1 was carried on a plasmid that shared {\textgreater}99{\%} identity with one identified in an Acinetobacter lwoffii isolate. The isolate also carried a novel chromosomally encoded class D oxacillinase. Copyright {\textcopyright} 2013, American Society for Microbiology. All Rights Reserved.",P McGann and M Milillo and R J Clifford and E Snesrud and L Stevenson and M G Backlund and H B Viscount and R Quintero and Y I Kwak and M J Zapor and P E Waterman and E P Lesho,"0095-1137
1098-660X",Journal of Clinical Microbiology,"Acinetobacter,Acinetobacter lwoffii,Acinetobacter schindleri,Afghanistan,Alcaligenes faecalis,Klebsiella pneumoniae,adult,amikacin,antibiotic prophylaxis,antibiotic resistance,article,aztreonam,bacterial genome,bacterium identification,bacterium isolate,beta lactamase,beta lactamase NDM 1,blast injury,case report,cefazolin,cefepime,ceftazidime,ceftriaxone,ciprofloxacin,colistin,controlled study,cotrimoxazole,ertapenem,gene sequence,gentamicin,habekacin,human,imipenem,infection,levofloxacin,male,meropenem,minimum inhibitory concentration,nonhuman,nucleotide sequence,piperacillin plus tazobactam,plasmid,priority journal,sultamicillin,tetracycline,tobramycin,unclassified drug",1942--1944,{Detection of New Delhi metallo-$\beta$-lactamase (encoded by bla NDM-1) in Acinetobacter schindleri during routine surveillance},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L369038162 http://dx.doi.org/10.1128/JCM.00281-13 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=00951137{\&}id=doi:10.1128{\%}2FJCM.00281-13{\&}atitle=Detection+of+New+Delhi+m,51,2013,6,NA,NA,NA,NA,NA,YES,Melanie,NO,Mushtaq,Allison,Zach,yes,,
13675,YES,Mehta2007,Article,NA,G Mehta and R Goyal,"0305-7453
1460-2091",Journal of Antimicrobial Chemotherapy,"DNA topoisomerase (ATP hydrolysing) A,India,Neisseria meningitidis,agar,ampicillin,antibiotic agent,antibiotic resistance,antibiotic sensitivity,antiinfective agent,azithromycin,bacterial strain,bacterium culture,bacterium identification,bacterium isolation,blood group typing,ceftriaxone,chloramphenicol,chromosome mutation,ciprofloxacin,controlled study,drug monitoring,epidemic,human,letter,major clinical study,meningococcosis,minimum inhibitory concentration,nonhuman,patient referral,penicillin G,protein ParC,quinoline derived antiinfective agent,sulfadiazine,teaching hospital",329--330,{Emerging fluoroquinolone resistance in Neisseria meningitidis in India: Cause for concern [5]},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L47072080 http://dx.doi.org/10.1093/jac/dkl484 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=03057453{\&}id=doi:10.1093{\%}2Fjac{\%}2Fdkl484{\&}atitle=Emerging+fluoroquinolone+re,59,2007,2,NA,NA,NA,NA,NA,YES,Melanie,YES,Ayomide,Ayomide,Zach,yes,,
13748,MAYBE,Mendez2009,Article,We report a case of a 23-year-old HIV-negative man with multidrug-resistant Mycobacterium tuberculosis that became evident while he was being treated for M. tuberculosis that was sensitive to all first-line drugs. This case should alert clinicians to consider co-infection as a possible cause of recrudescent disease.,M P Mendez and M E Landon and M K McCloud and P Davidson and P J Christensen,"1080-6040
1080-6059",Emerging Infectious Diseases,"Human immunodeficiency virus,Mycobacterium tuberculosis,Somalia,acid fast bacterium,adult,amikacin,aminosalicylic acid,antibiotic sensitivity,article,bacterial strain,bacterium culture,case report,contact examination,coughing,cycloserine,disease duration,drug dose reduction,drug withdrawal,dyspnea,ethambutol,fatigue,human,isoniazid,laboratory test,lung tuberculosis,male,moxifloxacin,multidrug resistant tuberculosis,night sweat,patient care,pneumonia,prednisone,pyrazinamide,rifampicin,sputum examination,thorax pain,thorax radiography,treatment duration,treatment failure,treatment outcome,weight reduction",578--580,{Co-infection with Pansensitive and Multidrug-Resistant Strains of Mycobacterium tuberculosis},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L354537920 http://dx.doi.org/10.3201/eid1504.080592 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=10806040{\&}id=doi:10.3201{\%}2Feid1504.080592{\&}atitle=Co-infection+with+Pa,15,2009,4,NA,NA,NA,NA,NA,MAYBE,Cale,NO,Mushtaq,Allison,Zach,yes,,
