STUDY_ID,INCLUDE,X1,bibtype,abstract,author,isbn,journal,keywords,pages,title,url,volume,year,number,annote,doi,edition,language,pmid,ROUND1INC,ROUND1REV,ROUND2INC,ROUND2REV,REVIEWERS,FT_REV,DOWNLOADED,REASON,NOTES
11734,YES,Lee2013b,Article,"Background/Purpose: Typhoid fever is a major cause of disease burden in developing countries. The use of fluoroquinolones, once considered the drugs of choice, should be re-evaluated due to the emergence of quinolone-resistant Salmonella enterica serovar Typhi. In Taiwan, typhoid fever is rare but constitutes an important public health concern. Methods: In August 2011, two ciprofloxacin-resistant S. Typhi isolates were identified from one patient who had recently travelled to India. The two isolates together with four other ciprofloxacin-susceptible S. Typhi isolates were subjected for molecular investigation. Polymerase chain reaction (PCR) and sequencing were used to analyze the resistance mechanisms. Pulsed-field gel electrophoresis (PFGE) was performed to delineate the genetic relatedness among the isolates. Results: In 2011, a total of 49 typhoid fever cases were reported to the Center for Disease Control in Taiwan, with a significant increase in indigenous cases in northern Taiwan from August to November. In the two S. Typhi isolates with complete resistance to ciprofloxacin [minimum inhibitory concentration (MIC) {\textgreater}32$\mu$g/mL], multiple point mutations in the quinolone resistance-determining regions (QRDRs) of gyrA and parC genes were identified. A unique PFGE pattern was found in the resistant isolates and was different from the other representative susceptible isolates. Conclusions: The first ciprofloxacin-resistant S. Typhi infection in Taiwan is reported. The emergence and spread of antimicrobial-resistant S. Typhi infection as a result of international travel may become a threat to public health in Taiwan. Clinicians should be well alert when treating patients who may have acquired resistant infections associated with international travel among endemic regions. {\textcopyright} 2013 .",C J Lee and L H Su and Y C Huang and C H Chiu,"1684-1182
1995-9133","Journal of Microbiology, Immunology and Infection",",*Drug Resistance,Anti-Bacterial Agents/*pharmacology,Bacterial,Bacterial/chemistry/genetics,Ciprofloxacin resistance,Ciprofloxacin/*pharmacology,DNA,DNA Gyrase/genetics,DNA Topoisomerase IV/genetics,DNA topoisomerase (ATP hydrolysing) A,Electrophoresis,Female,Gel,Genotype,Humans,India,International travel,Microbial Sensitivity Tests,Missense,Mutation,Point Mutation,Polymerase Chain Reaction,Pulsed-Field,Quinolone resistance-determining regions,Salmonella enterica serovar Typhi,Salmonella typhi/*drug effects/genetics/*isolation,Sequence Analysis,Taiwan,Travel,Typhoid Fever/*microbiology,Young Adult,adult,ampicillin,antibiotic resistance,antibiotic sensitivity,article,bacterial gene,bacterium identification,bacterium isolate,bacterium isolation,case report,cefixime,ceftriaxone,chloramphenicol,ciprofloxacin,ciprofloxacin resistant Salmonella typhi,controlled study,cotrimoxazole,diarrhea,ertapenem,female,fever,flomoxef,gene identification,gene sequence,genetic similarity,human,imipenem,minimum inhibitory concentration,nonhuman,point mutation,polymerase chain reaction,protein ParC,pulsed field gel electrophoresis,quinolone,typhoid fever",469--473,{First isolation of ciprofloxacin-resistant Salmonella enterica serovar Typhi in Taiwan},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L52471489 http://dx.doi.org/10.1016/j.jmii.2013.01.002 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=16841182{\&}id=doi:10.1016{\%}2Fj.jmii.2013.01.002{\&}atitle=First+isolati,46,2013,6,"From Duplicate 1 (First isolation of ciprofloxacin-resistant Salmonella enterica serovar Typhi in Taiwan - Lee, C J; Su, L H; Huang, Y C; Chiu, C H)
1995-9133
Lee, Chia-Jie
Su, Lin-Hui
Huang, Yhu-Chering
Chiu, Cheng-Hsun
Case Reports
Journal Article
Research Support, Non-U.S. Gov't
England
J Microbiol Immunol Infect. 2013 Dec;46(6):469-73. doi: 10.1016/j.jmii.2013.01.002. Epub 2013 Mar 5.",10.1016/j.jmii.2013.01.002,3/8/13,eng,23465712,YES,Brooke,NO,Mushtaq,Zach,Mushtaq,Downloaded,,
18363,MAYBE,Santos2007,Article,"Background: Delivery of tobramycin by inhalation to the lungs of patients with cystic fibrosis (CF) who are infected with Pseudomonas aeruginosa has been proven to be effective and safe. The aerosol administration allows high concentrations of tobramycin to be delivered to the site of infection with limited systemic absorption. In rare patients, systemic absorption of inhaled tobramycin may be significant enough to produce toxic effects, such as renal and vestibular toxicities. Case presentation: We report a patient with CF who developed recurrent eosinophilia and severe persistent bronchospasm following repeated administration of preservative-free tobramycin by inhalation, beginning at 16 months of age. Also, he developed similar signs and symptoms when he was administered tobramycin intravenously on one occasion at 5 1/2 years. The patient had a history of environmental allergies. Temporal sequence of his signs and symptoms after each administration of tobramycin (similar to re-challenge testing), and his improvement after discontinuation of the drug strongly suggest an adverse drug reaction. Conclusion: Hypersensitivity reaction should be considered in patients who develop recurrent eosinophilia and deterioration of pulmonary function following the use of tobramycin by inhalation or by intravenous administration. {\textcopyright} 2007 Santos et al; licensee BioMed Central Ltd.",R P Santos and E Awa and R D Anbar,1471-2431,BMC Pediatrics,"Achromobacter xylosoxidans,Pseudomonas aeruginosa,Serratia marcescens,Staphylococcus aureus,airway obstruction,amoxicillin plus clavulanic acid,anamnesis,antibiotic agent,antibiotic resistance,antibody blood level,antibody titer,article,azithromycin,bacterial infection,bronchodilating agent,bronchospasm,budesonide,case report,ceftazidime,child,ciprofloxacin,computer assisted tomography,coughing,cromoglycate disodium,cystic fibrosis,differential diagnosis,dornase alfa,drug dose increase,drug treatment failure,drug withdrawal,enzyme replacement,eosinophil count,eosinophilia,familial disease,forced expiratory volume,human,immunoglobulin E,laboratory test,lung aspergillosis,lung function test,lung infiltrate,male,montelukast,multivitamin,nasal biopsy,nebulization,nonhuman,pancreas enzyme,pancreas insufficiency,pathogenesis,prednisolone,prednisone,recurrent disease,retreatment,salbutamol,sinusitis,thorax radiography,tobi,tobramycin,treatment response,upper respiratory tract infection,wheezing",NA,{Inhaled tobramycin solution-associated recurrent eosinophilia and severe persistent bronchospasm in a patient with cystic fibrosis: A case report},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L46420093 http://dx.doi.org/10.1186/1471-2431-7-11 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=14712431{\&}id=doi:10.1186{\%}2F1471-2431-7-11{\&}atitle=Inhaled+tobramycin+so,7,2007,NA,NA,NA,NA,NA,NA,MAYBE,Jake,NO,Ayomide,Mushtaq,Mushtaq,Downloaded,,
3722,MAYBE,Chery2013,Article,"INTRODUCTION Lactobacillus species are probiotics proven to exhibit various preventative as well as therapeutic properties. While lactobacillus species have been implicated in the formation of dental caries, endocarditis and bacteremia, their role as pathogens in cholecystitis has not been reported. We present a rare case of Lactobacillus fermentum working as a pathogen in cholecystitis. PRESENTATION OF CASE An 81-year old male was admitted with right upper quadrant abdominal pain. His signs, symptoms, laboratory values and imaging were consistent with a diagnosis of cholecystitis with ascending cholangitis. In view of his co-morbidity and severe sepsis, the patient was treated non-operatively with antibiotics and cholecystostomy. L. fermentum, which was vancomycin resistant, was identified from the cholecystostomy aspirate and from anaerobic blood culture. The patient went into septic shock, developed multi-organ dysfunction syndrome and eventually died. DISCUSSION Commensal bacteria such as L. fermentum are known to modulate immunity, reduce the pathogenicity of gastrointestinal organisms and play a therapeutic role in various disease processes. We isolated L. fermentum as a pathogen in a documented case of cholecystitis with ascending cholangitis. CONCLUSION While the routine use lactobacillus species as a probiotic is supported in the literature, understanding its potential role as a pathogen may allow more judicious use of these bacteria and encourage research to elucidate the pathogenicity of lactobacillus species. {\textcopyright} 2013 Surgical Associates Ltd.",J Chery and D Dvoskin and F P Morato and B Fahoum,2210-2612,International Journal of Surgery Case Reports,"Candida,Lactobacillus fermentum,abdominal distension,abdominal tenderness,acute kidney failure,aged,agitation,alkaline phosphatase,alkaline phosphatase blood level,anemia,antibiotic therapy,article,ascites,aztreonam,bacterium culture,bacterium detection,bilirubin,blood clotting disorder,case report,cholecystitis,cholecystostomy,cholelithiasis,computer assisted tomography,creatinine,death,depression,deterioration,drug substitution,drug withdrawal,dysuria,echography,endotracheal intubation,eye jaundice,heart arrest,hemoglobin,hemoglobin blood level,human,hypertension,hypoxia,intensive care,international normalized ratio,leukocyte count,leukocytosis,linezolid,liver function test,magnetic resonance cholangiopancreatography,male,metronidazole,nausea and vomiting,noradrenalin,physical examination,priority journal,sepsis,upper abdominal pain,urine culture,vasopressin",662--664,"{Lactobacillus fermentum, a pathogen in documented cholecystitis}",http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L369196751 http://dx.doi.org/10.1016/j.ijscr.2013.04.034 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=22102612{\&}id=doi:10.1016{\%}2Fj.ijscr.2013.04.034{\&}atitle=Lactobacil,4,2013,8,NA,NA,NA,NA,NA,MAYBE,Brooke,MAYBE,Zach,Zach,Mushtaq,Downloaded,,
13177,MAYBE,Margate2015,Article,"In this brief communication we describe the occurrence of a KPC-producing Serratia marcescens isolate in a home-care patient from Recife, Brazil. The blaKPC, blaSPM, blaIMP, blaVIM, blaOXA, blaCTX-M, blaSHV, blaTEM and blaGES genes were investigated by Polymerase Chain Reaction (PCR) and DNA sequencing. The isolate was positive for blaKPC-2 and blaTEM-1 and was resistant to aztreonam, cefepime, cefotaxime, imipenem, meropenem, gentamicin, ciprofloxacin and cefazidime, and susceptible only to amikacin, tigecycline and gatifloxacin. This is the first report in Brazil of KPC-producing S. marcescens clinical isolate outside of a hospital environment. Caregivers should be alert for the presence of this isolate in the community setting.",E Margate and V Magalhaes and L C Fehlberg and A C Gales and A C Lopes,0036-4665,Rev Inst Med Trop Sao Paulo,"Anti-Bacterial Agents/*pharmacology,Brazil,Electrophoresis, Gel, Pulsed-Field,Home Care Services,Humans,Male,Microbial Sensitivity Tests,Middle Aged,Serratia Infections/*microbiology,Serratia marcescens/*drug effects/enzymology/*isol,beta-Lactamases/*biosynthesis",359--360,"{KPC-PRODUCING Serratia marcescens IN A HOME-CARE PATIENT FROM RECIFE, BRAZIL}",NA,57,2015,4,"1678-9946
Margate, Emmily
Magalhaes, Vera
Fehlberg, Lorena Cristina Correa
Gales, Ana Cristina
Lopes, Ana Catarina Souza
Case Reports
Journal Article
Brazil
Rev Inst Med Trop Sao Paulo. 2015 Jul-Aug;57(4):359-60. doi: 10.1590/S0036-46652015000400016.",10.1590/s0036-46652015000400016,10/1/15,eng,26422164,YES,Jake,NO,Mushtaq,Zach,Mushtaq,Downloaded,,
7382,YES,Glatz2007,Article,"We report an investigation on a collection of multidrug-resistant Enterobacter cloacae isolates from a Hungarian neonatal intensive care unit. All the isolates (n=142) were examined by antimicrobial susceptibility testing and ERIC-PCR. The seven ESBL positive isolates (derived from six patients) made up a separated group with regard to their patterns by antimicrobial susceptibility testing and ERIC-PCR and were further tested by class-1-integron PCR and plasmid electrophoresis. The ESBL isolates were found indistinguishable in each of these laboratory tests, one genetic clone were revealed in the background of ESBL cases by PFGE. The ESBL positive isolates were proven to harbour a approximately 62 Md plasmid and two class-1 integrons (0.9 kb, 1.875 kb). With respect to their clinical relatedness and our laboratory findings there was a small outbreak caused by the ESBL clone. PCR-sequencing were performed on the outbreak strain and has revealed a blaSHV gene that encodes for an SHV-2a type ESBL enzyme. This is the first description of SHV-2a positive E. cloacae strains isolated in Hungary.",K Glatz and A Toth and J Paszti,"1217-8950 (Print)
1217-8950",Acta Microbiol Immunol Hung,"Anti-Bacterial Agents/pharmacology,Drug Resistance, Multiple, Bacterial,Electrophoresis, Gel, Pulsed-Field,Enterobacter cloacae/classification/drug effects/*,Enterobacteriaceae Infections/*epidemiology/microb,Humans,Hungary/epidemiology,Infant, Newborn,Integrons/genetics,Intensive Care Units, Neonatal,Microbial Sensitivity Tests,Plasmids,Polymerase Chain Reaction/methods,Polymorphism, Restriction Fragment Length,beta-Lactamases/*biosynthesis/genetics",151--158,{Emergence of SHV-2a producing enterobacter cloacae in hungary},NA,54,2007,2,"Glatz, Katalin
Toth, A
Paszti, Judit
Journal Article
Hungary
Acta Microbiol Immunol Hung. 2007 Jun;54(2):151-8.",10.1556/AMicr.54.2007.2.5,9/29/07,eng,17899794,YES,Cale,YES,Erica,Erica,Mushtaq,no,no access,
10450,MAYBE,Khalifa2016,Article,NA,H O Khalifa and A M Soliman and A M Ahmed and T Shimamoto and T Shimamoto,"1098-6596
0066-4804",Antimicrobial Agents and Chemotherapy,"DNA sequence,Klebsiella pneumoniae,Klebsiella pneumoniae infection,New Delhi metallo beta lactamase 4,New Delhi metallo beta lactamase 4 producing Klebs,New Delhi metallo beta lactamase 5,New Delhi metallo beta lactamase 5 producing Klebs,amikacin,antibiotic resistance,beta lactamase,brain hemorrhage,case report,ceftazidime,ceftriaxone,genetic variability,gentamicin,great vessels transposition,human,imipenem,infant,letter,mixed infection,multilocus sequence typing,nalidixic acid,nonhuman,norfloxacin,nucleotide sequence,pneumonia,polymerase chain reaction,priority journal,septicemia,tachycardia,tachypnea,tetracycline,unclassified drug,vancomycin",4416--4417,{NDM-4- and NDM-5-producing Klebsiella pneumoniae coinfection in a 6-month-old infant},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L611027878 http://dx.doi.org/10.1128/AAC.00479-16 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=10986596{\&}id=doi:10.1128{\%}2FAAC.00479-16{\&}atitle=NDM-4-+and+NDM-5-produci,60,2016,7,NA,NA,NA,NA,NA,MAYBE,Erica,MAYBE,Mushtaq,Mushtaq,Mushtaq,Downloaded,,
5316,MAYBE,Dmitrenko2011,Article,"Objectives: Coagulase-negative staphylococci (CoNS) are now recognized as the aethiological agents of an important range of infections in humans. Most countries have reported an increase in CoNS infections in hospitalized patients that are resistant to methicillin and other antibiotics. Despite of it information of population structure and global epidemiology of Staphylococcus epidermidis and some other CoNS is scare. The goal of investigation was to analyze collection of CoNS from diverse clinical origins using molecular genotyping. Methods: CoNS isolates were recovered from the blood (36), umbilical wound (10), conjunctivitis (33), urine (1), pulmonary tissue (2) in 2009- 2010. Antimicrobial susceptibility was determined by standard methods. Species identification was carried out by amplification and sequencing of tuf gene. S. epidermidis isolates were analyzed by multilocus sequence typing (MLST) by protocol, as described by Thomas J.C. et al. (2007). MLST of Staphylococcus haemolyticus isolates was performed using original primers sets. Structural components of staphylococcal cassette chromosome mec (SCCmec) were tested by PCR additionally. Results: Identification of CoNS at the species level indicated that S. epidermidis was the most common species with 46 isolates, followed by S. haemolyticus (18), Staphylococcus hominis (10), Staphylococcus warneri (7), Staphylococcus pasteuri (1). 69 (84.2{\%}) isolates were methicillin-resistant. Among S. epidermidis isolates 24 ST were discovered, including 5 new. New alleles for 5 analysing genes were discovered two. ST59 was predominated (41.3{\%}. isolates). S. epidermidis isolates carried SCCmec IV, composite variant SCCmec (mecB+, ccr1,+ccr2) or unusual patterns with two mec gene complexes (class A and class B). Among S. haemolyticus isolates 9 St were recovered. Isolates carried modified SCCmec type IV (ccr2+, comlex mec class B 1kbp), or elements SCCmecV (ccr5+). SCCmec in 42.7{\%} isolates were not typable. The predominant SCCmec type found among S. hominis isolates was a new type with ccr1 and class mec typeA. Conclusion: Only 4 species (S. epidermidis, S haemolyticus, S. hominis, S. warneri were prevalent (98.8{\%}) among tested collection of coagulasenegative staphylococci. High level of genetic diversity of S. epidermidis and S. haemolyticus isolates were discovered. Isolates S. epidermidis ST59 were epidemic in neonatal center and aethiological agent of different forms of infectious process. CoNS may serve as reservoir of new types SCCmec.",O Dmitrenko and O Voronina and M Kunda and A Ankirskaya and L Lubasovskaya and D Popov and A Gintsburg,1198-743X,Clinical Microbiology and Infection,"Russian Federation,Staphylococcus,Staphylococcus epidermidis,Staphylococcus haemolyticus,Staphylococcus hominis,allele,antibiotic agent,antibiotic sensitivity,blood,chromosome,coagulase negative Staphylococcus,conjunctivitis,epidemic,epidemiology,gene,genetic variability,genotype,hospital patient,human,infection,lung parenchyma,meticillin,multilocus sequence typing,patient,population structure,species,species identification,urine,wound",S712,{Molecular characterisation of methicillin-resistant coagulase-negative staphylococci isolated from patients of cardiovascular and neonatal centres in Moscow},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L70601045 http://dx.doi.org/10.1111/j.1469-0691.2011.03559.x http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=1198743X{\&}id=doi:10.1111{\%}2Fj.1469-0691.2011.03559.x{\&}atitle=M,17,2011,NA,NA,NA,NA,NA,NA,MAYBE,Brooke,MAYBE,Nchedo,Nchedo,Mushtaq,no,cant find,
3557,MAYBE,Chebabo2014,Article,"Background: Antimicrobial resistance is a growing global challenge to human health. The emerging New Delhi metallo-$\beta$-lactamase (NDM), an acquired class B carbapenemase has gain public attention due to its extended hydrolysis of $\beta$-lactams including carbapenems. Objective: We report the first isolates of this emerging resistance mechanism in our hospitals in Rio de Janeiro, Brazil. Methods: Between September and October 2013, four carbapenem-resistant strains, three Enterobacter cloacae and one Providencia rettgeri were isolated in our clinical Microbiology Lab from distinct patients hospitalized at different hospitals located at two distinct cities of Rio de Janeiro. MIC was determined by CLSI broth microdilution method. Specific primers were used for PCR detection of blaNDM, blaKPC, blaGES, blaSPM, blaGIM, blaSIM, blaCTX-M, blaSHV, blaTEM, blaOXA-48, armA, rmtA, rmtB, rmtC, rmtD, rmtG, npmA followed by DNA sequencing. Clonal relatedness among E. cloacae isolates was examined by PFGE. Plasmid extraction was performed by Kieser protocol. Conjugation with E. coli J53 (LacZ- Nalr Rifr) and hybridization with specific probes were used to determine transfer of carbapenem resistance. The species identification was confirmed by MALDI-ToF MS{\textregistered} and 16sRNA DNA sequencing. Results: Of the four isolates, three were from public hospital and one from a private hospital. Enterobacter cloacae were isolated in blood, ascitic fluid and rectal swab and one Providencia rettgeri was isolated in urine. All strains showed higher resistant rates to carbapenems and to broad-spectrum cephalosporins and P. rettgeri was resistant to polymyxin B, as expected. blaNDM-1 and blaTEM-1 were identified in all isolates. All E. cloacae also produced blaCTX-M-15, and showed different PFGE pattern. blaKPC-2 was identified in one E. cloacae isolate (isolate E134) and armA gene was detected in E. cloacae gentamicin and amikacin resistant (isolate E133). Conjugation of blaNDM-1 was achieved in 2/4 isolates, E. cloacae (isolate E134) and P. rettgeri (isolate E132). The hybridization revealed that blaKPC-2 was located in the E. cloacae chromosome. The genetic location of blaNDM-1 is being confirmed among the isolates evaluated. Conclusion: Those isolates in Rio de Janeiro, showed the importance of correct molecular study of isolates that express carbapenenem resistance in the clinical Microbiology Lab, as, although the blaNDM-1 has been previously reported in Enterobacteriaceae clinical isolates in our country, this study constitutes the first one that identified the co-association of blaNDM-1 and blaKPC-2 in E. cloacae. The results can lead to improve infection control measures to avoid its spread in hospital environment.",A Chebabo and M G Quiles and T T Rocchetti and L C Fehlberg and E J U Kusano and D Thielmann and R M G Pereira and O Fernandes and A C Gales and A C C Pignatari,0009-9147,Clinical Chemistry,"American,Brazil,DNA,DNA sequence,Enterobacter cloacae,Enterobacteriaceae,Escherichia coli,Providencia rettgeri,amikacin,antibiotic resistance,ascites fluid,blood,broth dilution,carbapenem,carbapenem derivative,carbapenemase,cephalosporin derivative,chromosome,city,clinical chemistry,conjugation,extraction,gene,gentamicin,health,hospital,human,hybridization,hydrolysis,infection control,laboratory,lactam,microbiology,minimum inhibitory concentration,patient,penicillinase,plasmid,polymyxin B,private hospital,public hospital,species identification,transfer RNA,urine",S146,"{The first isolates of the emerging New Delhi metallo-$\beta$-lactamase in a laboratory in Rio de Janeiro, Brazil}",http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L72268886 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=00099147{\&}id=doi:{\&}atitle=The+first+isolates+of+the+emerging+New+Delhi+metallo-$\beta$-lactamase+in+a+laboratory+in+Ri,60,2014,10,NA,NA,NA,NA,NA,YES,Allison,MAYBE,Erica,Erica,Mushtaq,Downloaded,,
22337,YES,Weile2007,Article,"We report the first detection of a carbapenem-resistant Citrobacter freundii clinical strain in Germany. It was isolated from an abscess of a patient with acute necrotic pancreatitis in an acute hospital. PCR and sequencing experiments revealed that the carbapenem resistance was mediated by a VIM-1 metallo-beta-lactamase, located on a plasmid encoded class 1 integron. Carbapenem resistance in Enterobacteriaceae is so far a rare event and 1 of the major therapeutic concerns in the future.",J Weile and H Rahmig and S Gfroerer and K Schroeppel and C Knabbe and M Susa and S Gfroer and K Schroeppel and C Knabbe and M Susa,"0036-5548 (Print)
0036-5548",Scand J Infect Dis,",80 and over,Aged,Carbapenems/*pharmacology,Cilastatin/therapeutic use,Ciprofloxacin/therapeutic use,Citrobacter freundii,Citrobacter freundii/drug effects/*enzymology/gene,Enterobacteriaceae Infections/drug therapy/microbi,Female,Germany,Humans,Imipenem/therapeutic use,Polymerase Chain Reaction/methods,abscess,acute hemorrhagic pancreatitis,aged,antibiotic resistance,article,aztreonam,bacterial strain,bacterium isolate,bacterium isolation,beta-Lactam Resistance/genetics,beta-Lactamases/genetics/metabolism,carbapenem derivative,case report,cefepime,cefotaxime,ceftazidime,cilastatin plus imipenem,ciprofloxacin,colistin,ertapenem,female,hospital,hospital discharge,human,imipenem,integron,levofloxacin,meropenem,metallo beta lactamase,microbiology,nonhuman,piperacillin,plasmid,polymerase chain reaction,sequence analysis",264--266,{First detection of a VIM-1 metallo-$\beta$-lactamase in a carbapenem-resistant Citrobacter freundii clinical isolate in an acute hospital in Germany},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L46322816 http://dx.doi.org/10.1080/00365540600868388 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=00365548{\&}id=doi:10.1080{\%}2F00365540600868388{\&}atitle=First+detection,39,2007,3,"From Duplicate 1 (First detection of a VIM-1 metallo-beta-lactamase in a carbapenem-resistant Citrobacter freundii clinical isolate in an acute hospital in Germany - Weile, J; Rahmig, H; Gfroer, S; Schroeppel, K; Knabbe, C; Susa, M)
Weile, Jan
Rahmig, Harald
Gfroer, Sabine
Schroeppel, Klaus
Knabbe, Cornelius
Susa, Milorad
Case Reports
Journal Article
Research Support, Non-U.S. Gov't
England
Scand J Infect Dis. 2007;39(3):264-6.",10.1080/00365540600868388,3/17/07,eng,17366062,YES,Melanie,YES,Erica,Erica,Mushtaq,no,no access,
10894,MAYBE,Kohlmann2016,Article,NA,R Kohlmann and K Barenberg and A Anders and S G Gatermann,"1080-6059
1080-6040",Emerging Infectious Diseases,"Acetobacter,Acetobacter indonesiensis,C reactive protein,RNA 16S,antibiotic sensitivity,bacteremia,blood culture,case report,caspofungin,child,female,fever,human,letter,metachromatic leukodystrophy,multidrug resistance,phylogenetic tree,phylogeny,piperacillin plus tazobactam,school child,treatment response",1681--1683,{Acetobacter indonesiensis bacteremia in child with metachromatic leukodystrophy},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L612290814 http://dx.doi.org/10.3201/eid2209.160566 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=10806059{\&}id=doi:10.3201{\%}2Feid2209.160566{\&}atitle=Acetobacter+indonesi,22,2016,9,NA,NA,NA,NA,NA,NO,Brooke,YES,Zach,Allison,Mushtaq,Downloaded,,
8094,YES,Halaby2012a,Article,"Objectives: Acquired carbapenemases such as New Delhi metallobeta- lactamase 1 (NDM-1) are emerging resistance determinants in Gram-negative bacteria, leaving few or no therapeutic options. Here we describe a NDM-1 case in the Netherlands, imported from the Balkan area, and a secondary case in the same hospital. Materials and methods: The study was performed as part of a retrospective analysis on a collection of 485 Enterobacteriaceae isolates, from patients in the east of the Netherlands. Antimicrobial susceptibility testing and species identification were performed by the VITEC 2. Cabapenems MIC values were determined by the E-test. Phenotypic ESBL confirmation was performed by a combination disc diffusion. For phenotypic confirmation of carbapenemase production, the modified Hodge test (MHT) and two inhibitor-based tests: ertapenem-boronic acid and imipenem-EDTA, were used. A microarray was used for genotypic characterisation of ESBL's and carbapenemases. Characterisation of NDM-gene and plasmid analysis, were done using PCR, sequencing and cloning. Genetic relatedness is tested by Amplified Fragment Length Polymorphism (AFLP). For genotyping the Multilocus sequence typing (MLST) was used. Results: Two ESBL producing K. pneumoniae strains from two patients were selected for further analysis by their elevated MIC's to meropenem. One patient was transferred from a hospital in Belgrado, Bosnia, to hospital in the east of the Netherlands on the 27th of August 2008 and directly placed in a separate room in isolation because of MRSA carriage. The second patient, with no travel history outside the Netherlands, was admitted to the same hospital between the 10th of October and the 7th of November 2008. The results of antimicrobial susceptibility testing and phenotypic confirmations are shown in Table 1. Molecular gene analysis revealed NDM-1, CTX-M-15, SHV-12, TEM-1, and OXA-1. Molecular plasmid analysis revealed the presence of a 70 kb, Inc II plasmid containing the bla NDM-1, and a 140 kb plasmid in both isolates. AFLP showed that both strains were identical. MLST analysis showed that both isolates belong to ST15. (Table Presented) Conclusions: This first encountered NDM-1 producing K. pneumoniae in the Netherlands underlines further that Balkan states constitute a secondary reservoir for NDM-1 producers. While cross transmission in Europe of NDM-1 producers has sporadically been reported, the index case was associated with a secondary case despite proactive measures aimed to control spread of resistant bacteria.",T Halaby and E A Reuland and N {Al Naiemi} and A Potron and P H M Savelkoul and C M J E Vandenbroucke-Grauls and P Nordmann,1198-743X,Clinical Microbiology and Infection,"Enterobacteriaceae,Europe,Gram negative bacterium,Klebsiella pneumoniae,Netherlands,amplified fragment length polymorphism,antibiotic sensitivity,bacterium,boronic acid derivative,carbapenemase,cloning,disk diffusion,edetic acid,epsilometer test,ertapenem,extended spectrum beta lactamase,gene,genotype,hospital,human,imipenem,infection,meropenem,metallo beta lactamase,methicillin resistant Staphylococcus aureus,microbiology,minimum inhibitory concentration,multilocus sequence typing,patient,penicillinase,plasmid,species identification,travel",258--259,{A case of New Delhi metallo-beta-lactamase 1 in the Netherlands with secondary transmission},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L70822815 http://dx.doi.org/10.1111/j.1469-0691.2012.03802.x http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=1198743X{\&}id=doi:10.1111{\%}2Fj.1469-0691.2012.03802.x{\&}atitle=A,18,2012,NA,NA,NA,NA,NA,NA,MAYBE,Brooke,NO,Mushtaq,Zach,Mushtaq,Downloaded,,
8678,YES,Hischebeth2015,Article,Acinetobacter baumannii is an emerging nosocomial pathogen primarily in countries with a high prevalence of multidrug resistance. Here we report the detection of a bla OXA23 carbapenemase-producing A. baumannii strain in a German patient with prosthetic hip joint infection following several hip joint surgeries but no history of foreign travel.,G T Hischebeth and M D Wimmer and E Molitor and H Seifert and S Gravius and I Bekeredjian-Ding,0300-8126,Infection,"*Acinetobacter Infections,*Acinetobacter baumannii/drug effects/isolation {\&},*Prosthesis-Related Infections,Adult,Anti-Bacterial Agents/pharmacology/therapeutic use,Drug Resistance, Multiple, Bacterial,Hip Prosthesis/*adverse effects,Humans,Male,Reoperation",95--97,{Multidrug resistant Acinetobacter baumannii reaches a new frontier: prosthetic hip joint infection},NA,43,2015,1,"1439-0973
Hischebeth, G T R
Wimmer, M D
Molitor, E
Seifert, H
Gravius, S
Bekeredjian-Ding, I
Case Reports
Journal Article
Research Support, Non-U.S. Gov't
Germany
Infection. 2015 Feb;43(1):95-7. doi: 10.1007/s15010-014-0661-x. Epub 2014 Jul 19.",10.1007/s15010-014-0661-x,7/20/14,eng,25037735,NO,Cale,YES,Erica,Ayomide,Mushtaq,no,cant access,
